"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_instructions1","correct_keyboardresponse","correct_response","count_block1","count_block2","count_block3","count_errorfeedback","count_experiment","count_faster","count_finish","count_fixation","count_instructions1","count_instructions2","count_instructions3","count_isi","count_keyboardresponse","count_logger","count_sequence","count_stimulus","datetime","deadline","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_block1","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_finish","response_instructions1","response_instructions2","response_instructions3","response_keyboardresponse","response_time","response_time_finish","response_time_instructions1","response_time_instructions2","response_time_instructions3","response_time_keyboardresponse","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","time_block1","time_block2","time_block3","time_errorfeedback","time_experiment","time_faster","time_finish","time_fixation","time_instructions1","time_instructions2","time_instructions3","time_isi","time_keyboardresponse","time_logger","time_sequence","time_stimulus","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"94.3396226415","94.3396226415","471.849056604","471.849056604","black","legacy","legacy","legacy","0","congruent","uniform","0","undefined","0","s","0","0","0","158","0","158","0","158","0","0","0","158","158","158","158","158","09/27/20 15:44:53","600","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","78","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","NA","h","468","NA","23435","42596","NA","468","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","27198","210071","NA","338354","3757","344105","NA","347472","3762","167474","NA","346335","347578","348049","347469","347577","New experiment","150","75024","159","yes","1024"
"94.375","94.375","472.2875","472.2875","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","159","0","159","0","159","0","0","0","159","159","159","159","159","09/27/20 15:44:53","600","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","79","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","NA","s","542","NA","23435","42596","NA","542","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","27198","210071","NA","348054","3757","344105","NA","349691","3762","167474","NA","348560","349798","350342","349688","349797","New experiment","151","75566","160","yes","1024"
"93.7888198758","93.7888198758","472.720496894","472.720496894","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","0","0","0","160","0","160","0","160","0","0","0","160","160","160","160","160","09/27/20 15:44:53","300","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","0","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","h","h","542","NA","23435","42596","63838","542","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","27198","210071","415233","348054","3757","344105","NA","415341","3762","167474","351392","350347","415447","415992","415339","415447","New experiment","151","76108","161","yes","1024"
"93.8271604938","93.8271604938","472.518518519","472.518518519","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","161","0","161","0","161","0","0","0","161","161","161","161","161","09/27/20 15:44:53","300","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","1","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","h","s","440","NA","23435","42596","63838","440","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","27198","210071","415233","415997","3757","416503","NA","418148","3762","167474","351392","417009","418254","418697","418145","418253","New experiment","152","76548","162","yes","1024"
"93.8650306748","93.8650306748","471.883435583","471.883435583","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","162","0","162","0","162","0","0","0","162","162","162","162","162","09/27/20 15:44:53","300","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","2","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","h","h","369","NA","23435","42596","63838","369","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","27198","210071","415233","415997","3757","418702","NA","420342","3762","167474","351392","419208","420448","420819","420339","420447","New experiment","153","76917","163","yes","1024"
"93.9024390244","93.9024390244","471.804878049","471.804878049","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","163","0","163","0","163","0","0","0","163","163","163","163","163","09/27/20 15:44:53","300","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","3","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","h","h","459","NA","23435","42596","63838","459","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","27198","210071","415233","415997","3757","420824","NA","422468","3762","167474","351392","421330","422574","423036","422465","422573","New experiment","154","77376","164","yes","1024"
"93.3333333333","93.3333333333","471.127272727","471.127272727","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","0","0","0","164","0","164","0","164","0","0","0","164","164","164","164","164","09/27/20 15:44:53","300","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","4","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","h","h","360","NA","23435","42596","63838","360","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","27198","210071","415233","415997","3757","423046","NA","424690","3762","167474","351392","423552","424796","425159","424687","424796","New experiment","154","77736","165","yes","1024"
"93.3734939759","93.3734939759","470.819277108","470.819277108","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","165","0","165","0","165","0","0","0","165","165","165","165","165","09/27/20 15:44:53","300","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","5","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","h","s","420","NA","23435","42596","63838","420","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","27198","210071","415233","425164","3757","425670","NA","427304","3762","167474","351392","426176","427410","427834","427300","427409","New experiment","155","78156","166","yes","1024"
"93.4131736527","93.4131736527","470.089820359","470.089820359","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","166","0","166","0","166","0","0","0","166","166","166","166","166","09/27/20 15:44:53","300","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","6","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","h","s","349","NA","23435","42596","63838","349","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","27198","210071","415233","425164","3757","427840","NA","429487","3762","167474","351392","428346","429594","429945","429484","429593","New experiment","156","78505","167","yes","1024"
"93.4523809524","93.4523809524","473.452380952","473.452380952","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","167","0","167","0","167","0","0","0","167","167","167","167","167","09/27/20 15:44:53","300","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","7","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","h","h","1035","NA","23435","42596","63838","1035","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","27198","210071","415233","425164","3757","429951","NA","431591","3762","167474","351392","430456","431697","432735","431587","431696","New experiment","157","79540","168","yes","1024"
"93.4911242604","93.4911242604","472.437869822","472.437869822","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","168","0","168","0","168","0","0","0","168","168","168","168","168","09/27/20 15:44:53","300","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","8","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","h","h","302","NA","23435","42596","63838","302","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","27198","210071","415233","425164","3757","432740","NA","434385","3762","167474","351392","433245","434491","434797","434382","434490","New experiment","158","79842","169","yes","1024"
"92.9411764706","92.9411764706","470.176470588","470.176470588","black","legacy","legacy","legacy","0","congruent","uniform","0","undefined","0","s","0","0","0","169","0","169","0","169","0","0","0","169","169","169","169","169","09/27/20 15:44:53","300","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","9","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","h","h","88","NA","23435","42596","63838","88","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","27198","210071","415233","425164","3757","434802","NA","436447","3762","167474","351392","435307","436553","436646","436444","436552","New experiment","158","79930","170","yes","1024"
"92.9824561404","92.9824561404","468.760233918","468.760233918","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","170","0","170","0","170","0","0","0","170","170","170","170","170","09/27/20 15:44:53","300","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","10","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","h","s","228","NA","23435","42596","63838","228","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","27198","210071","415233","436654","3757","434802","NA","438285","3762","167474","351392","437160","438391","438622","438282","438390","New experiment","159","80158","171","yes","1024"
"93.023255814","93.023255814","468.377906977","468.377906977","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","171","0","171","0","171","0","0","0","171","171","171","171","171","09/27/20 15:44:53","300","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","11","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","h","h","403","NA","23435","42596","63838","403","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","27198","210071","415233","436654","3757","434802","NA","439774","3762","167474","351392","438627","439880","440286","439771","439880","New experiment","160","80561","172","yes","1024"
"93.063583815","93.063583815","468.768786127","468.768786127","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","172","0","172","0","172","0","0","0","172","172","172","172","172","09/27/20 15:44:53","300","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","12","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","h","h","536","NA","23435","42596","63838","536","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","27198","210071","415233","436654","3757","440291","NA","441937","3762","167474","351392","440796","442043","442581","441934","442043","New experiment","161","81097","173","yes","1024"
"92.5287356322","92.5287356322","468.603448276","468.603448276","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","0","0","0","173","0","173","0","173","0","0","0","173","173","173","173","173","09/27/20 15:44:53","300","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","13","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","h","h","440","NA","23435","42596","63838","440","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","27198","210071","415233","436654","3757","442587","NA","444224","3762","167474","351392","443092","444331","444774","444221","444329","New experiment","161","81537","174","yes","1024"
"92.5714285714","92.5714285714","466.84","466.84","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","174","0","174","0","174","0","0","0","174","174","174","174","174","09/27/20 15:44:53","300","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","14","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","h","s","160","NA","23435","42596","63838","160","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","27198","210071","415233","444779","3757","445286","NA","446931","3762","167474","351392","445792","447037","447200","446923","447037","New experiment","162","81697","175","yes","1024"
"92.0454545455","92.0454545455","466","466","black","legacy","legacy","legacy","0","congruent","uniform","0","undefined","0","h","0","0","0","175","0","175","0","175","0","0","0","175","175","175","175","175","09/27/20 15:44:53","300","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","15","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","h","s","319","NA","23435","42596","63838","319","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","27198","210071","415233","444779","3757","445286","NA","448336","3762","167474","351392","447205","448442","448764","448333","448441","New experiment","162","82016","176","yes","1024"
