Stimulus,acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,condition,coordinates,correct,correct_instructions1,correct_keyboard_response,correct_response,count_Block3,count_ErrorFeedback,count_ISI,count_Logger,count_block1,count_block2,count_experiment,count_faster,count_finish,count_fixation,count_instruction2,count_instructions1,count_instructions3,count_keyboard_response,count_sequence,count_stimulus,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_finish,response_instruction2,response_instructions1,response_instructions3,response_keyboard_response,response_time,response_time_finish,response_time_instruction2,response_time_instructions1,response_time_instructions3,response_time_keyboard_response,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,time_Block3,time_ErrorFeedback,time_ISI,time_Logger,time_block1,time_block2,time_experiment,time_faster,time_finish,time_fixation,time_instruction2,time_instructions1,time_instructions3,time_keyboard_response,time_sequence,time_stimulus,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
HHHHH,81.85840708,81.85840708,400.0619469,400.0619469,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,225,225,225,0,0,0,225,0,225,0,0,0,225,225,225,Sat Sep 19 00:41:41 2020,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,65,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,h,s,h,h,165,NA,3168,563,2025,165,2,legacy,1024,2,48000,-16,experiment,3,odd,288368,398873,399377,400748,4223,146215,3656,382788,NA,400478,143046,3660,286341,400581,400477,400581,Flanker Test,185,90414,226,yes,1024
HHSHH,81.93832599,81.93832599,399.123348,399.123348,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,226,226,226,0,0,0,226,0,226,0,0,0,226,226,226,Sat Sep 19 00:41:41 2020,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,66,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,h,s,h,s,187,NA,3168,563,2025,187,2,legacy,1024,2,48000,-16,experiment,3,odd,288368,398873,400751,402149,4223,146215,3656,382788,NA,401857,143046,3660,286341,401960,401856,401960,Flanker Test,186,90601,227,yes,1024
HHSHH,81.57894737,81.57894737,398.2017544,398.2017544,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,s,0,227,227,227,0,0,0,227,0,227,0,0,0,227,227,227,Sat Sep 19 00:41:41 2020,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,67,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,h,s,h,h,189,NA,3168,563,2025,189,2,legacy,1024,2,48000,-16,experiment,3,odd,288368,398873,402152,403549,4223,146215,3656,382788,NA,403257,143046,3660,286341,403358,403255,403358,Flanker Test,186,90790,228,yes,1024
SSHSS,81.22270742,81.22270742,397.5196507,397.5196507,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,h,0,228,228,228,0,0,0,228,0,228,0,0,0,228,228,228,Sat Sep 19 00:41:41 2020,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,68,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,h,s,h,s,242,NA,3168,563,2025,242,2,legacy,1024,2,48000,-16,experiment,3,odd,288368,403552,404056,405457,4223,146215,3656,382788,NA,405113,143046,3660,286341,405214,405112,405214,Flanker Test,186,91032,229,yes,1024
HHSHH,81.30434783,81.30434783,396.6608696,396.6608696,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,229,229,229,0,0,0,229,0,229,0,0,0,229,229,229,Sat Sep 19 00:41:41 2020,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,69,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,h,s,h,s,200,NA,3168,563,2025,200,2,legacy,1024,2,48000,-16,experiment,3,odd,288368,405461,405962,407344,4223,146215,3656,382788,NA,407039,143046,3660,286341,407143,407037,407142,Flanker Test,187,91232,230,yes,1024
SSHSS,81.38528139,81.38528139,395.9350649,395.9350649,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,230,230,230,0,0,0,230,0,230,0,0,0,230,230,230,Sat Sep 19 00:41:41 2020,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,70,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,h,s,h,h,229,NA,3168,563,2025,229,2,legacy,1024,2,48000,-16,experiment,3,odd,288368,405461,407352,408798,4223,146215,3656,382788,NA,408459,143046,3660,286341,408562,408458,408562,Flanker Test,188,91461,231,yes,1024
HHSHH,81.46551724,81.46551724,395.0215517,395.0215517,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,231,231,231,0,0,0,231,0,231,0,0,0,231,231,231,Sat Sep 19 00:41:41 2020,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,71,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,h,s,h,s,184,NA,3168,563,2025,184,2,legacy,1024,2,48000,-16,experiment,3,odd,288368,405461,408807,410202,4223,146215,3656,382788,NA,409913,143046,3660,286341,410016,409911,410016,Flanker Test,189,91645,232,yes,1024
SSSSS,81.11587983,81.11587983,394.416309,394.416309,black,legacy,legacy,legacy,0,congruent,uniform,0,undefined,0,s,0,232,232,232,0,0,0,232,0,232,0,0,0,232,232,232,Sat Sep 19 00:41:41 2020,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,72,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,h,s,h,h,254,NA,3168,563,2025,254,2,legacy,1024,2,48000,-16,experiment,3,odd,288368,405461,410204,411620,4223,146215,3656,382788,NA,411258,143046,3660,286341,411362,411256,411362,Flanker Test,189,91899,233,yes,1024
HHSHH,81.1965812,81.1965812,393.2820513,393.2820513,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,233,233,233,0,0,0,233,0,233,0,0,0,233,233,233,Sat Sep 19 00:41:41 2020,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,73,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,h,s,h,s,129,NA,3168,563,2025,129,2,legacy,1024,2,48000,-16,experiment,3,odd,288368,411626,412130,413471,4223,146215,3656,382788,NA,413238,143046,3660,286341,413339,413236,413339,Flanker Test,190,92028,234,yes,1024
HHSHH,81.27659574,81.27659574,392.7489362,392.7489362,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,234,234,234,0,0,0,234,0,234,0,0,0,234,234,234,Sat Sep 19 00:41:41 2020,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,74,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,h,s,h,s,268,NA,3168,563,2025,268,2,legacy,1024,2,48000,-16,experiment,3,odd,288368,411626,413474,414951,4223,146215,3656,382788,NA,414577,143046,3660,286341,414681,414575,414680,Flanker Test,191,92296,235,yes,1024
HHHHH,81.3559322,81.3559322,391.75,391.75,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,235,235,235,0,0,0,235,0,235,0,0,0,235,235,235,Sat Sep 19 00:41:41 2020,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,75,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,h,s,h,h,157,NA,3168,563,2025,157,2,legacy,1024,2,48000,-16,experiment,3,odd,288368,411626,414954,416325,4223,146215,3656,382788,NA,416063,143046,3660,286341,416166,416061,416166,Flanker Test,192,92453,236,yes,1024
SSSSS,81.43459916,81.43459916,390.7004219,390.7004219,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,236,236,236,0,0,0,236,0,236,0,0,0,236,236,236,Sat Sep 19 00:41:41 2020,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,76,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,h,s,h,s,143,NA,3168,563,2025,143,2,legacy,1024,2,48000,-16,experiment,3,odd,288368,411626,416329,417690,4223,146215,3656,382788,NA,417440,143046,3660,286341,417544,417438,417544,Flanker Test,193,92596,237,yes,1024
SSSSS,81.09243697,81.09243697,389.8613445,389.8613445,black,legacy,legacy,legacy,0,congruent,uniform,0,undefined,0,s,0,237,237,237,0,0,0,237,0,237,0,0,0,237,237,237,Sat Sep 19 00:41:41 2020,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,77,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,h,s,h,h,191,NA,3168,563,2025,191,2,legacy,1024,2,48000,-16,experiment,3,odd,288368,411626,417693,419087,4223,146215,3656,382788,NA,418791,143046,3660,286341,418894,418790,418894,Flanker Test,193,92787,238,yes,1024
SSSSS,81.17154812,81.17154812,389.7405858,389.7405858,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,238,238,238,0,0,0,238,0,238,0,0,0,238,238,238,Sat Sep 19 00:41:41 2020,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,78,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,h,s,h,s,361,NA,3168,563,2025,361,2,legacy,1024,2,48000,-16,experiment,3,odd,288368,419091,419595,421169,4223,146215,3656,382788,NA,420703,143046,3660,286341,420806,420701,420806,Flanker Test,194,93148,239,yes,1024
SSHSS,81.25,81.25,388.7875,388.7875,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,239,239,239,0,0,0,239,0,239,0,0,0,239,239,239,Sat Sep 19 00:41:41 2020,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,79,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,h,s,h,h,161,NA,3168,563,2025,161,2,legacy,1024,2,48000,-16,experiment,3,odd,288368,419091,421676,423047,4223,146215,3656,421172,NA,422781,143046,3660,286341,422884,422780,422884,Flanker Test,195,93309,240,yes,1024
