"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_Instructions1","correct_keyboard_response","correct_response","count_Block1","count_Block2","count_Block3","count_ISI","count_Instructions1","count_Sequence","count_errorFeedback","count_experiment","count_faster","count_finish","count_fixation","count_instructions2","count_instructions3","count_keyboard_response","count_logger","count_stimulus","datetime","deadline","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_Block1","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_Instructions1","response_finish","response_instructions2","response_instructions3","response_keyboard_response","response_time","response_time_Instructions1","response_time_finish","response_time_instructions2","response_time_instructions3","response_time_keyboard_response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","time_Block1","time_Block2","time_Block3","time_ISI","time_Instructions1","time_Sequence","time_errorFeedback","time_experiment","time_faster","time_finish","time_fixation","time_instructions2","time_instructions3","time_keyboard_response","time_logger","time_stimulus","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"96.85534591194968","96.85534591194968","433.12578616352204","433.12578616352204","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","158","0","158","158","0","158","0","158","0","0","158","158","158","Sun Sep 18 16:15:32 2022","600","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","78","79","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","h","NA","s","NA","s","415","20766","NA","7634","NA","415","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","22189","158268","NA","283436","1417","284492","249006","1363","204019","NA","284494","150633","NA","284598","285014","284598","Flanker Test","154","68867","159","yes","1024"
"96.875","96.875","432.81875","432.81875","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","159","0","159","159","0","159","0","159","0","0","159","159","159","Sun Sep 18 16:15:32 2022","600","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","79","79","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","h","NA","s","NA","s","384","20766","NA","7634","NA","384","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","22189","158268","NA","285017","1417","286063","249006","1363","204019","NA","286066","150633","NA","286170","286555","286170","Flanker Test","155","69251","160","yes","1024"
"96.8944099378882","96.8944099378882","433.11801242236027","433.11801242236027","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","160","0","160","160","0","160","0","160","0","0","160","160","160","Sun Sep 18 16:15:32 2022","300","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","0","79","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","h","NA","s","h","h","481","20766","NA","7634","2473","481","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","22189","158268","290054","286558","1417","290075","249006","1363","204019","NA","290077","150633","287579","290182","290664","290182","Flanker Test","156","69732","161","yes","1024"
"96.91358024691358","96.91358024691358","432.44444444444446","432.44444444444446","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","161","0","161","161","0","161","0","161","0","0","161","161","161","Sun Sep 18 16:15:32 2022","300","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","1","79","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","h","NA","s","h","s","324","20766","NA","7634","2473","324","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","22189","158268","290054","291171","1417","292215","249006","1363","290667","NA","292217","150633","287579","292321","292647","292321","Flanker Test","157","70056","162","yes","1024"
"96.31901840490798","96.31901840490798","431.4601226993865","431.4601226993865","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","0","0","0","162","0","162","162","0","162","0","162","0","0","162","162","162","Sun Sep 18 16:15:32 2022","300","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","2","79","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","h","NA","s","h","h","272","20766","NA","7634","2473","272","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","22189","158268","290054","293156","1417","294203","249006","1363","292652","NA","294205","150633","287579","294309","294582","294309","Flanker Test","157","70328","163","yes","1024"
"96.34146341463415","96.34146341463415","431.1768292682927","431.1768292682927","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","163","0","163","163","0","163","0","163","0","0","163","163","163","Sun Sep 18 16:15:32 2022","300","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","3","79","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","h","NA","s","h","s","385","20766","NA","7634","2473","385","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","22189","158268","290054","295089","1417","296137","294585","1363","292652","NA","296139","150633","287579","296243","296629","296243","Flanker Test","158","70713","164","yes","1024"
"95.75757575757575","95.75757575757575","430.56363636363636","430.56363636363636","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","0","0","0","164","0","164","164","0","164","0","164","0","0","164","164","164","Sun Sep 18 16:15:32 2022","300","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","4","79","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","h","NA","s","h","h","330","20766","NA","7634","2473","330","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","22189","158268","290054","297136","1417","298183","294585","1363","296632","NA","298185","150633","287579","298289","298621","298289","Flanker Test","158","71043","165","yes","1024"
"95.78313253012048","95.78313253012048","429.4578313253012","429.4578313253012","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","165","0","165","165","0","165","0","165","0","0","165","165","165","Sun Sep 18 16:15:32 2022","300","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","5","79","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","h","NA","s","h","h","247","20766","NA","7634","2473","247","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","22189","158268","290054","299633","1417","300681","298624","1363","299129","NA","300683","150633","287579","300787","301035","300787","Flanker Test","159","71290","166","yes","1024"
"95.80838323353294","95.80838323353294","428.62874251497004","428.62874251497004","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","166","0","166","166","0","166","0","166","0","0","166","166","166","Sun Sep 18 16:15:32 2022","300","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","6","79","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","h","NA","s","h","s","291","20766","NA","7634","2473","291","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","22189","158268","290054","301038","1417","302083","298624","1363","299129","NA","302085","150633","287579","302189","302481","302189","Flanker Test","160","71581","167","yes","1024"
"95.23809523809524","95.23809523809524","427.8333333333333","427.8333333333333","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","0","0","0","167","0","167","167","0","167","0","167","0","0","167","167","167","Sun Sep 18 16:15:32 2022","300","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","7","79","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","h","NA","s","h","h","295","20766","NA","7634","2473","295","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","22189","158268","290054","302484","1417","303533","298624","1363","299129","NA","303535","150633","287579","303639","303935","303639","Flanker Test","160","71876","168","yes","1024"
"94.67455621301775","94.67455621301775","427.1183431952663","427.1183431952663","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","0","0","0","168","0","168","168","0","168","0","168","0","0","168","168","168","Sun Sep 18 16:15:32 2022","300","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","8","79","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","h","NA","s","h","h","307","20766","NA","7634","2473","307","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","22189","158268","290054","304442","1417","305490","303938","1363","299129","NA","305492","150633","287579","305596","305904","305596","Flanker Test","160","72183","169","yes","1024"
"94.70588235294117","94.70588235294117","426.29411764705884","426.29411764705884","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","169","0","169","169","0","169","0","169","0","0","169","169","169","Sun Sep 18 16:15:32 2022","300","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","9","79","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","h","NA","s","h","s","287","20766","NA","7634","2473","287","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","22189","158268","290054","306918","1417","307974","305907","1363","306413","NA","307976","150633","287579","308080","308368","308080","Flanker Test","161","72470","170","yes","1024"
"94.15204678362574","94.15204678362574","425.7426900584795","425.7426900584795","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","h","0","0","0","170","0","170","170","0","170","0","170","0","0","170","170","170","Sun Sep 18 16:15:32 2022","300","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","10","79","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","h","NA","s","h","s","332","20766","NA","7634","2473","332","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","22189","158268","290054","308371","1417","309419","305907","1363","306413","NA","309422","150633","287579","309526","309860","309526","Flanker Test","161","72802","171","yes","1024"
"94.18604651162791","94.18604651162791","425.5581395348837","425.5581395348837","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","171","0","171","171","0","171","0","171","0","0","171","171","171","Sun Sep 18 16:15:32 2022","300","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","11","79","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","h","NA","s","h","h","394","20766","NA","7634","2473","394","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","22189","158268","290054","310872","1417","311920","309863","1363","310368","NA","311923","150633","287579","312027","312422","312027","Flanker Test","162","73196","172","yes","1024"
"94.21965317919076","94.21965317919076","424.7225433526012","424.7225433526012","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","172","0","172","172","0","172","0","172","0","0","172","172","172","Sun Sep 18 16:15:32 2022","300","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","12","79","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","h","NA","s","h","s","281","20766","NA","7634","2473","281","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","22189","158268","290054","312931","1417","313979","309863","1363","312425","NA","313981","150633","287579","314085","314368","314085","Flanker Test","163","73477","173","yes","1024"
"94.25287356321839","94.25287356321839","424.05172413793105","424.05172413793105","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","173","0","173","173","0","173","0","173","0","0","173","173","173","Sun Sep 18 16:15:32 2022","300","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","13","79","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","h","NA","s","h","h","308","20766","NA","7634","2473","308","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","22189","158268","290054","314371","1417","315419","309863","1363","312425","NA","315423","150633","287579","315528","315837","315528","Flanker Test","164","73785","174","yes","1024"
"93.71428571428571","93.71428571428571","423.1714285714286","423.1714285714286","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","h","0","0","0","174","0","174","174","0","174","0","174","0","0","174","174","174","Sun Sep 18 16:15:32 2022","300","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","14","79","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","h","NA","s","h","s","270","20766","NA","7634","2473","270","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","22189","158268","290054","316344","1417","317392","309863","1363","315840","NA","317394","150633","287579","317498","317770","317498","Flanker Test","164","74055","175","yes","1024"
"93.18181818181819","93.18181818181819","422.3068181818182","422.3068181818182","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","h","0","0","0","175","0","175","175","0","175","0","175","0","0","175","175","175","Sun Sep 18 16:15:32 2022","300","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","15","79","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","h","NA","s","h","s","271","20766","NA","7634","2473","271","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","22189","158268","290054","318278","1417","319326","317773","1363","315840","NA","319328","150633","287579","319432","319704","319432","Flanker Test","164","74326","176","yes","1024"
