"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_Instruction","correct_keyboard_response","correct_response","count_Block1","count_Block2","count_Block3","count_Errorfeedback","count_Finish","count_Fixation","count_ISI","count_Instruction","count_Instruction2","count_Instruction3","count_experiment","count_faster","count_keyboard_response","count_logger","count_sequence","count_stimulus","datetime","deadline","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_Block1","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_Finish","response_Instruction","response_Instruction2","response_Instruction3","response_keyboard_response","response_time","response_time_Finish","response_time_Instruction","response_time_Instruction2","response_time_Instruction3","response_time_keyboard_response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","time_Block1","time_Block2","time_Block3","time_Errorfeedback","time_Finish","time_Fixation","time_ISI","time_Instruction","time_Instruction2","time_Instruction3","time_experiment","time_faster","time_keyboard_response","time_logger","time_sequence","time_stimulus","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"86.81818181818181","86.81818181818181","485.3954545454545","485.3954545454545","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","219","0","219","219","0","0","0","0","219","219","219","219","219","Sat Sep 19 10:43:40 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","59","79","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","q","h","s","h","495","NA","58728","36807","64332","495","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","61198","237842","445626","567185","NA","575975","574918","2461","201033","381292","2446","574405","576089","576586","575963","576089","Flanker Task ","191","106787","220","yes","1024"
"86.87782805429865","86.87782805429865","485.2217194570136","485.2217194570136","black","legacy","legacy","legacy","0","incongruent ","uniform","1","undefined","1","h","0","0","0","220","0","220","220","0","0","0","0","220","220","220","220","220","Sat Sep 19 10:43:40 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","60","79","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","q","h","s","h","447","NA","58728","36807","64332","447","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","61198","237842","445626","567185","NA","578177","577120","2461","201033","381292","2446","576607","578292","578741","578166","578292","Flanker Task ","192","107234","221","yes","1024"
"86.93693693693693","86.93693693693693","485.47747747747746","485.47747747747746","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","221","0","221","221","0","0","0","0","221","221","221","221","221","Sat Sep 19 10:43:40 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","61","79","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","q","h","s","s","542","NA","58728","36807","64332","542","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","61198","237842","445626","567185","NA","580333","579275","2461","201033","381292","2446","578762","580448","580992","580322","580448","Flanker Task ","193","107776","222","yes","1024"
"86.99551569506727","86.99551569506727","484.72645739910314","484.72645739910314","black","legacy","legacy","legacy","0","congrunent ","uniform","1","undefined","1","s","0","0","0","222","0","222","222","0","0","0","0","222","222","222","222","222","Sat Sep 19 10:43:40 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","62","79","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","q","h","s","s","318","NA","58728","36807","64332","318","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","61198","237842","445626","567185","NA","582584","581527","2461","201033","381292","2446","581014","582699","583018","582572","582699","Flanker Task ","194","108094","223","yes","1024"
"87.05357142857143","87.05357142857143","484.8705357142857","484.8705357142857","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","223","0","223","223","0","0","0","0","223","223","223","223","223","Sat Sep 19 10:43:40 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","63","79","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","q","h","s","h","517","NA","58728","36807","64332","517","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","61198","237842","445626","567185","NA","584611","583553","2461","201033","381292","2446","583040","584725","585244","584599","584725","Flanker Task ","195","108611","224","yes","1024"
"87.11111111111111","87.11111111111111","485.05333333333334","485.05333333333334","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","224","0","224","224","0","0","0","0","224","224","224","224","224","Sat Sep 19 10:43:40 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","64","79","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","q","h","s","s","526","NA","58728","36807","64332","526","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","61198","237842","445626","567185","NA","586837","585780","2461","201033","381292","2446","585266","586951","587479","586825","586951","Flanker Task ","196","109137","225","yes","1024"
"87.16814159292035","87.16814159292035","484.96902654867256","484.96902654867256","black","legacy","legacy","legacy","0","incongruent ","uniform","1","undefined","1","h","0","0","0","225","0","225","225","0","0","0","0","225","225","225","225","225","Sat Sep 19 10:43:40 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","65","79","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","q","h","s","h","466","NA","58728","36807","64332","466","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","61198","237842","445626","567185","NA","589069","588012","2461","201033","381292","2446","587499","589183","589652","589057","589183","Flanker Task ","197","109603","226","yes","1024"
"87.22466960352423","87.22466960352423","484.5726872246696","484.5726872246696","black","legacy","legacy","legacy","0","congrunent ","uniform","1","undefined","1","s","0","0","0","226","0","226","226","0","0","0","0","226","226","226","226","226","Sat Sep 19 10:43:40 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","66","79","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","q","h","s","s","395","NA","58728","36807","64332","395","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","61198","237842","445626","567185","NA","591243","590186","2461","201033","381292","2446","589673","591357","591754","591231","591357","Flanker Task ","198","109998","227","yes","1024"
"87.28070175438596","87.28070175438596","484.31140350877195","484.31140350877195","black","legacy","legacy","legacy","0","congrunent ","uniform","1","undefined","1","s","0","0","0","227","0","227","227","0","0","0","0","227","227","227","227","227","Sat Sep 19 10:43:40 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","67","79","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","q","h","s","s","425","NA","58728","36807","64332","425","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","61198","237842","445626","567185","NA","593346","592289","2461","201033","381292","2446","591776","593460","593887","593334","593460","Flanker Task ","199","110423","228","yes","1024"
"86.8995633187773","86.8995633187773","483.9344978165939","483.9344978165939","black","legacy","legacy","legacy","0","incongruent ","uniform","0","undefined","0","h","0","0","0","228","0","228","228","0","0","0","0","228","228","228","228","228","Sat Sep 19 10:43:40 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","68","79","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","q","h","s","s","398","NA","58728","36807","64332","398","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","61198","237842","445626","567185","NA","595480","594421","2461","201033","381292","2446","593908","595594","595994","595468","595594","Flanker Task ","199","110821","229","yes","1024"
"86.95652173913044","86.95652173913044","483.8565217391304","483.8565217391304","black","legacy","legacy","legacy","0","congrunent ","uniform","1","undefined","1","s","0","0","0","229","0","229","229","0","0","0","0","229","229","229","229","229","Sat Sep 19 10:43:40 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","69","79","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","q","h","s","s","466","NA","58728","36807","64332","466","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","61198","237842","445626","596014","NA","598097","597040","2461","201033","381292","2446","596527","598211","598679","598085","598211","Flanker Task ","200","111287","230","yes","1024"
"87.01298701298701","87.01298701298701","484.28138528138527","484.28138528138527","black","legacy","legacy","legacy","0","incongruent ","uniform","1","undefined","1","h","0","0","0","230","0","230","230","0","0","0","0","230","230","230","230","230","Sat Sep 19 10:43:40 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","70","79","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","q","h","s","h","582","NA","58728","36807","64332","582","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","61198","237842","445626","596014","NA","600271","599214","2461","201033","381292","2446","598701","600385","600969","600259","600385","Flanker Task ","201","111869","231","yes","1024"
"87.06896551724138","87.06896551724138","484.3836206896552","484.3836206896552","black","legacy","legacy","legacy","0","incongruent ","uniform","1","undefined","1","h","0","0","0","231","0","231","231","0","0","0","0","231","231","231","231","231","Sat Sep 19 10:43:40 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","71","79","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","q","h","s","h","508","NA","58728","36807","64332","508","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","61198","237842","445626","596014","NA","602560","601503","2461","201033","381292","2446","600990","602675","603185","602549","602675","Flanker Task ","202","112377","232","yes","1024"
"87.12446351931331","87.12446351931331","484.25321888412014","484.25321888412014","black","legacy","legacy","legacy","0","congrunent ","uniform","1","undefined","1","s","0","0","0","232","0","232","232","0","0","0","0","232","232","232","232","232","Sat Sep 19 10:43:40 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","72","79","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","q","h","s","s","454","NA","58728","36807","64332","454","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","61198","237842","445626","596014","NA","604776","603719","2461","201033","381292","2446","603206","604890","605346","604764","604890","Flanker Task ","203","112831","233","yes","1024"
"87.17948717948718","87.17948717948718","484.52564102564105","484.52564102564105","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","233","0","233","233","0","0","0","0","233","233","233","233","233","Sat Sep 19 10:43:40 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","73","79","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","q","h","s","h","548","NA","58728","36807","64332","548","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","61198","237842","445626","596014","NA","606937","605880","2461","201033","381292","2446","605367","607051","607601","606925","607051","Flanker Task ","204","113379","234","yes","1024"
"87.23404255319149","87.23404255319149","484.40425531914894","484.40425531914894","black","legacy","legacy","legacy","0","congrunent ","uniform","1","undefined","1","s","0","0","0","234","0","234","234","0","0","0","0","234","234","234","234","234","Sat Sep 19 10:43:40 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","74","79","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","q","h","s","s","456","NA","58728","36807","64332","456","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","61198","237842","445626","596014","NA","609192","608135","2461","201033","381292","2446","607622","609306","609764","609180","609306","Flanker Task ","205","113835","235","yes","1024"
"87.28813559322033","87.28813559322033","484.68220338983053","484.68220338983053","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","235","0","235","235","0","0","0","0","235","235","235","235","235","Sat Sep 19 10:43:40 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","75","79","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","q","h","s","s","550","NA","58728","36807","64332","550","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","61198","237842","445626","596014","NA","611356","610298","2461","201033","381292","2446","609785","611470","612022","611344","611470","Flanker Task ","206","114385","236","yes","1024"
"87.34177215189874","87.34177215189874","484.1054852320675","484.1054852320675","black","legacy","legacy","legacy","0","congrunent ","uniform","1","undefined","1","s","0","0","0","236","0","236","236","0","0","0","0","236","236","236","236","236","Sat Sep 19 10:43:40 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","76","79","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","q","h","s","s","348","NA","58728","36807","64332","348","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","61198","237842","445626","596014","NA","613617","612559","2461","201033","381292","2446","612046","613731","614081","613605","613731","Flanker Task ","207","114733","237","yes","1024"
