acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,condition,coordinates,correct,correct_Instructions1,correct_new_keyboard_response,correct_response,count_Block1,count_Block2,count_Block3,count_ErrorFeedback,count_Faster,count_Finish,count_Fixation,count_ISI,count_Instructions1,count_Instructions2,count_Instructions3,count_Stimulus,count_experiment,count_new_keyboard_response,count_new_logger,count_new_sequence,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_Block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_Finish,response_Instructions1,response_Instructions2,response_Instructions3,response_new_keyboard_response,response_time,response_time_Finish,response_time_Instructions1,response_time_Instructions2,response_time_Instructions3,response_time_new_keyboard_response,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimulus,subject_nr,subject_parity,time_Block1,time_Block2,time_Block3,time_ErrorFeedback,time_Faster,time_Finish,time_Fixation,time_ISI,time_Instructions1,time_Instructions2,time_Instructions3,time_Stimulus,time_experiment,time_new_keyboard_response,time_new_logger,time_new_sequence,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
90.49773756,90.49773756,449.6923077,449.6923077,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,220,220,0,220,220,0,0,0,220,0,220,220,220,9/26/19 11:20,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,60,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,s,s,419,NA,2395,1927,232717,419,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,14659,254946,716000,897175,903711,NA,906315,904218,12262,253018,483279,906421,12237,906422,906845,906290,Flanker Task ,200,99382,221,yes,1024
90.09009009,90.09009009,449.1261261,449.1261261,black,xpyriment,legacy,legacy,0,Incongruent,uniform,0,undefined,0,h,0,0,0,221,221,0,221,221,0,0,0,221,0,221,221,221,9/26/19 11:20,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,61,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,s,s,324,NA,2395,1927,232717,324,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,14659,254946,716000,897175,906885,NA,909495,907392,12262,253018,483279,909602,12237,909602,909933,909470,Flanker Task ,200,99706,222,yes,1024
90.13452915,90.13452915,448.8071749,448.8071749,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,222,222,0,222,222,0,0,0,222,0,222,222,222,9/26/19 11:20,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,62,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,s,s,378,NA,2395,1927,232717,378,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,14659,254946,716000,909963,910470,NA,913081,910977,12262,253018,483279,913189,12237,913189,913572,913058,Flanker Task ,201,100084,223,yes,1024
90.17857143,90.17857143,448.4151786,448.4151786,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,223,223,0,223,223,0,0,0,223,0,223,223,223,9/26/19 11:20,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,63,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,s,s,361,NA,2395,1927,232717,361,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,14659,254946,716000,909963,913604,NA,916170,914112,12262,253018,483279,916276,12237,916276,916640,916146,Flanker Task ,202,100445,224,yes,1024
89.77777778,89.77777778,447.9733333,447.9733333,black,xpyriment,legacy,legacy,0,Incongruent,uniform,0,undefined,0,h,0,0,0,224,224,0,224,224,0,0,0,224,0,224,224,224,9/26/19 11:20,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,64,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,s,s,349,NA,2395,1927,232717,349,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,14659,254946,716000,909963,916682,NA,919260,917190,12262,253018,483279,919367,12237,919368,919720,919235,Flanker Task ,202,100794,225,yes,1024
89.38053097,89.38053097,447.6150442,447.6150442,black,xpyriment,legacy,legacy,0,Incongruent,uniform,0,undefined,0,s,0,0,0,225,225,0,225,225,0,0,0,225,0,225,225,225,9/26/19 11:20,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,65,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,s,h,367,NA,2395,1927,232717,367,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,14659,254946,716000,919758,920267,NA,922825,920774,12262,253018,483279,922931,12237,922931,923300,922800,Flanker Task ,202,101161,226,yes,1024
88.98678414,88.98678414,447.8017621,447.8017621,black,xpyriment,legacy,legacy,0,Congruent,uniform,0,undefined,0,h,0,0,0,226,226,0,226,226,0,0,0,226,0,226,226,226,9/26/19 11:20,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,66,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,s,s,490,NA,2395,1927,232717,490,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,14659,254946,716000,923365,923874,NA,926498,924383,12262,253018,483279,926605,12237,926605,927098,926475,Flanker Task ,202,101651,227,yes,1024
89.03508772,89.03508772,448.3508772,448.3508772,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,227,227,0,227,227,0,0,0,227,0,227,227,227,9/26/19 11:20,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,67,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,s,s,573,NA,2395,1927,232717,573,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,14659,254946,716000,927208,927717,NA,930265,928224,12262,253018,483279,930372,12237,930373,930949,930240,Flanker Task ,203,102224,228,yes,1024
89.08296943,89.08296943,448.3362445,448.3362445,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,228,228,0,228,228,0,0,0,228,0,228,228,228,9/26/19 11:20,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,68,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,s,h,445,NA,2395,1927,232717,445,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,14659,254946,716000,927208,931020,NA,933738,931526,12262,253018,483279,933844,12237,933844,934293,933712,Flanker Task ,204,102669,229,yes,1024
89.13043478,89.13043478,448.1347826,448.1347826,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,229,229,0,229,229,0,0,0,229,0,229,229,229,9/26/19 11:20,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,69,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,s,h,402,NA,2395,1927,232717,402,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,14659,254946,716000,927208,934327,NA,936869,934834,12262,253018,483279,936975,12237,936976,937384,936845,Flanker Task ,205,103071,230,yes,1024
89.17748918,89.17748918,447.8874459,447.8874459,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,230,230,0,230,230,0,0,0,230,0,230,230,230,9/26/19 11:20,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,70,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,s,s,391,NA,2395,1927,232717,391,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,14659,254946,716000,927208,937428,NA,940069,937935,12262,253018,483279,940176,12237,940176,940573,940044,Flanker Task ,206,103462,231,yes,1024
89.22413793,89.22413793,447.875,447.875,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,231,231,0,231,231,0,0,0,231,0,231,231,231,9/26/19 11:20,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,71,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,s,h,445,NA,2395,1927,232717,445,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,14659,254946,716000,927208,940640,NA,943395,941147,12262,253018,483279,943500,12237,943500,943947,943370,Flanker Task ,207,103907,232,yes,1024
89.27038627,89.27038627,447.6309013,447.6309013,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,232,232,0,232,232,0,0,0,232,0,232,232,232,9/26/19 11:20,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,72,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,s,h,391,NA,2395,1927,232717,391,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,14659,254946,716000,927208,943990,NA,946788,944497,12262,253018,483279,946895,12237,946895,947292,946764,Flanker Task ,208,104298,233,yes,1024
88.88888889,88.88888889,447.7051282,447.7051282,black,xpyriment,legacy,legacy,0,Congruent,uniform,0,undefined,0,s,0,0,0,233,233,0,233,233,0,0,0,233,0,233,233,233,9/26/19 11:20,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,73,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,s,h,465,NA,2395,1927,232717,465,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,14659,254946,716000,927208,947324,NA,949959,947833,12262,253018,483279,950068,12237,950069,950537,949934,Flanker Task ,208,104763,234,yes,1024
88.93617021,88.93617021,447.3787234,447.3787234,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,234,234,0,234,234,0,0,0,234,0,234,234,234,9/26/19 11:20,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,74,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,s,h,371,NA,2395,1927,232717,371,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,14659,254946,716000,950567,951076,NA,953654,951583,12262,253018,483279,953759,12237,953759,954133,953630,Flanker Task ,209,105134,235,yes,1024
88.98305085,88.98305085,447.4110169,447.4110169,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,235,235,0,235,235,0,0,0,235,0,235,235,235,9/26/19 11:20,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,75,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,s,s,455,NA,2395,1927,232717,455,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,14659,254946,716000,950567,954164,NA,956825,954673,12262,253018,483279,956932,12237,956932,957390,956800,Flanker Task ,210,105589,236,yes,1024
89.02953587,89.02953587,447.2194093,447.2194093,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,236,236,0,236,236,0,0,0,236,0,236,236,236,9/26/19 11:20,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,76,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,s,h,402,NA,2395,1927,232717,402,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,14659,254946,716000,950567,957419,NA,960046,957927,12262,253018,483279,960153,12237,960153,960560,960023,Flanker Task ,211,105991,237,yes,1024
89.07563025,89.07563025,446.9789916,446.9789916,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,237,237,0,237,237,0,0,0,237,0,237,237,237,9/26/19 11:20,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,77,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,s,s,390,NA,2395,1927,232717,390,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,14659,254946,716000,950567,960612,NA,963279,961119,12262,253018,483279,963386,12237,963386,963779,963255,Flanker Task ,212,106381,238,yes,1024
89.12133891,89.12133891,446.9456067,446.9456067,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,238,238,0,238,238,0,0,0,238,0,238,238,238,9/26/19 11:20,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,78,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,s,s,439,NA,2395,1927,232717,439,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,14659,254946,716000,950567,963841,NA,966501,964350,12262,253018,483279,966609,12237,966609,967051,966477,Flanker Task ,213,106820,239,yes,1024
89.16666667,89.16666667,448.2,448.2,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,239,239,0,239,239,0,0,0,239,0,239,239,239,9/26/19 11:20,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,79,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,s,h,748,NA,2395,1927,232717,748,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,14659,254946,716000,950567,967083,NA,969687,967591,12262,253018,483279,969792,12237,969792,970546,969663,Flanker Task ,214,107568,240,yes,1024
