condition,acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,coordinates,correct,correct_instruction1,correct_keyboard_response,correct_response,count_Block1,count_Block2,count_Block3,count_ISI,count_Stimulus,count_errorfeedback,count_experiment,count_faster,count_finish,count_fixation,count_instruction1,count_instruction2,count_instruction3,count_keyboard_response,count_logger,count_sequence,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_Block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_finish,response_instruction1,response_instruction2,response_instruction3,response_keyboard_response,response_time,response_time_finish,response_time_instruction1,response_time_instruction2,response_time_instruction3,response_time_keyboard_response,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimulus,subject_nr,subject_parity,time_Block1,time_Block2,time_Block3,time_ISI,time_Stimulus,time_errorfeedback,time_experiment,time_faster,time_finish,time_fixation,time_instruction1,time_instruction2,time_instruction3,time_keyboard_response,time_logger,time_sequence,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
incongruent,93.24324324,93.24324324,495.9954955,495.9954955,black,legacy,legacy,legacy,0,uniform,0,undefined,0,h,0,0,0,221,221,221,0,221,0,221,0,0,0,221,221,221,Sun Sep  9 21:50:03 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,61,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,s,s,528,NA,25984,14881,27723,528,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,30615,189858,359624,494647,495858,450766,4594,494136,NA,495750,4609,174975,331898,495858,496388,495742,Flanker Task,207,110111,222,yes,1024
incongruent,93.2735426,93.2735426,495.735426,495.735426,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,222,222,222,0,222,0,222,0,0,0,222,222,222,Sun Sep  9 21:50:03 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,62,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,s,h,438,NA,25984,14881,27723,438,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,30615,189858,359624,497423,498634,496403,4594,496913,NA,498525,4609,174975,331898,498634,499074,498517,Flanker Task,208,110549,223,yes,1024
Congruent,93.30357143,93.30357143,495.75,495.75,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,223,223,223,0,223,0,223,0,0,0,223,223,223,Sun Sep  9 21:50:03 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,63,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,s,s,499,NA,25984,14881,27723,499,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,30615,189858,359624,499602,500820,496403,4594,499091,NA,500708,4609,174975,331898,500820,501321,500701,Flanker Task,209,111048,224,yes,1024
incongruent,92.88888889,92.88888889,495.5511111,495.5511111,black,legacy,legacy,legacy,0,uniform,0,undefined,0,s,0,0,0,224,224,224,0,224,0,224,0,0,0,224,224,224,Sun Sep  9 21:50:03 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,64,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,s,h,451,NA,25984,14881,27723,451,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,30615,189858,359624,501845,503057,496403,4594,501335,NA,502949,4609,174975,331898,503058,503512,502940,Flanker Task,209,111499,225,yes,1024
incongruent,92.92035398,92.92035398,495.5132743,495.5132743,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,225,225,225,0,225,0,225,0,0,0,225,225,225,Sun Sep  9 21:50:03 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,65,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,s,s,487,NA,25984,14881,27723,487,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,30615,189858,359624,504540,505753,503523,4594,504032,NA,505642,4609,174975,331898,505753,506242,505634,Flanker Task,210,111986,226,yes,1024
Congruent,92.95154185,92.95154185,495.6740088,495.6740088,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,226,226,226,0,226,0,226,0,0,0,226,226,226,Sun Sep  9 21:50:03 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,66,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,s,s,532,NA,25984,14881,27723,532,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,30615,189858,359624,506769,507998,503523,4594,506255,NA,507884,4609,174975,331898,507998,508533,507876,Flanker Task,211,112518,227,yes,1024
incongruent,92.98245614,92.98245614,495.4078947,495.4078947,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,227,227,227,0,227,0,227,0,0,0,227,227,227,Sun Sep  9 21:50:03 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,67,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,s,s,435,NA,25984,14881,27723,435,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,30615,189858,359624,509054,510273,503523,4594,508545,NA,510164,4609,174975,331898,510273,510710,510156,Flanker Task,212,112953,228,yes,1024
incongruent,92.57641921,92.57641921,494.7510917,494.7510917,black,legacy,legacy,legacy,0,uniform,0,undefined,0,h,0,0,0,228,228,228,0,228,0,228,0,0,0,228,228,228,Sun Sep  9 21:50:03 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,68,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,s,s,345,NA,25984,14881,27723,345,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,30615,189858,359624,511234,512446,503523,4594,510722,NA,512337,4609,174975,331898,512447,512795,512329,Flanker Task,212,113298,229,yes,1024
incongruent,92.60869565,92.60869565,495.5304348,495.5304348,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,229,229,229,0,229,0,229,0,0,0,229,229,229,Sun Sep  9 21:50:03 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,69,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,s,s,674,NA,25984,14881,27723,674,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,30615,189858,359624,513827,515042,512808,4594,513317,NA,514933,4609,174975,331898,515042,515719,514925,Flanker Task,213,113972,230,yes,1024
congruent,92.64069264,92.64069264,495.5844156,495.5844156,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,230,230,230,0,230,0,230,0,0,0,230,230,230,Sun Sep  9 21:50:03 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,70,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,s,h,508,NA,25984,14881,27723,508,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,30615,189858,359624,516241,517454,512808,4594,515731,NA,517346,4609,174975,331898,517454,517966,517337,Flanker Task,214,114480,231,yes,1024
congruent,92.67241379,92.67241379,495.2586207,495.2586207,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,231,231,231,0,231,0,231,0,0,0,231,231,231,Sun Sep  9 21:50:03 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,71,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,s,h,420,NA,25984,14881,27723,420,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,30615,189858,359624,518493,519712,512808,4594,517983,NA,519603,4609,174975,331898,519712,520135,519594,Flanker Task,215,114900,232,yes,1024
incongruent,92.27467811,92.27467811,494.472103,494.472103,black,legacy,legacy,legacy,0,uniform,0,undefined,0,s,0,0,0,232,232,232,0,232,0,232,0,0,0,232,232,232,Sun Sep  9 21:50:03 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,72,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,s,h,312,NA,25984,14881,27723,312,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,30615,189858,359624,520655,521867,512808,4594,520147,NA,521759,4609,174975,331898,521867,522182,521751,Flanker Task,215,115212,233,yes,1024
congruent,92.30769231,92.30769231,494.1538462,494.1538462,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,233,233,233,0,233,0,233,0,0,0,233,233,233,Sun Sep  9 21:50:03 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,73,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,s,h,420,NA,25984,14881,27723,420,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,30615,189858,359624,523214,524430,522195,4594,522703,NA,524320,4609,174975,331898,524430,524854,524312,Flanker Task,216,115632,234,yes,1024
Congruent,92.34042553,92.34042553,493.8595745,493.8595745,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,234,234,234,0,234,0,234,0,0,0,234,234,234,Sun Sep  9 21:50:03 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,74,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,s,s,425,NA,25984,14881,27723,425,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,30615,189858,359624,525374,526585,522195,4594,524866,NA,526477,4609,174975,331898,526585,527013,526468,Flanker Task,217,116057,235,yes,1024
Congruent,92.37288136,92.37288136,493.6864407,493.6864407,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,235,235,235,0,235,0,235,0,0,0,235,235,235,Sun Sep  9 21:50:03 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,75,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,s,s,453,NA,25984,14881,27723,453,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,30615,189858,359624,527537,528752,522195,4594,527025,NA,528639,4609,174975,331898,528753,529209,528630,Flanker Task,218,116510,236,yes,1024
Congruent,92.40506329,92.40506329,493.742616,493.742616,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,236,236,236,0,236,0,236,0,0,0,236,236,236,Sun Sep  9 21:50:03 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,76,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,s,s,507,NA,25984,14881,27723,507,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,30615,189858,359624,529729,530939,522195,4594,529221,NA,530830,4609,174975,331898,530939,531449,530820,Flanker Task,219,117017,237,yes,1024
Congruent,92.43697479,92.43697479,492.8697479,492.8697479,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,237,237,237,0,237,0,237,0,0,0,237,237,237,Sun Sep  9 21:50:03 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,77,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,s,s,286,NA,25984,14881,27723,286,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,30615,189858,359624,531971,533194,522195,4594,531462,NA,533082,4609,174975,331898,533195,533484,533072,Flanker Task,220,117303,238,yes,1024
Congruent,92.46861925,92.46861925,492.1213389,492.1213389,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,238,238,238,0,238,0,238,0,0,0,238,238,238,Sun Sep  9 21:50:03 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,78,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,s,s,314,NA,25984,14881,27723,314,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,30615,189858,359624,533495,534707,522195,4594,531462,NA,534598,4609,174975,331898,534707,535024,534590,Flanker Task,221,117617,239,yes,1024
congruent,92.5,92.5,491.8166667,491.8166667,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,239,239,239,0,239,0,239,0,0,0,239,239,239,Sun Sep  9 21:50:03 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,79,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,s,h,419,NA,25984,14881,27723,419,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,30615,189858,359624,535547,536767,522195,4594,535036,NA,536654,4609,174975,331898,536767,537189,536646,Flanker Task,222,118036,240,yes,1024
