acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,condition,coordinates,correct,correct_Instructions1,correct_new_keyboard_response,correct_response,count_Block1,count_Block2,count_Block3,count_ErrorFeedback,count_Faster,count_Finish,count_Fixation,count_ISI,count_Instructions1,count_Instructions2,count_Instructions3,count_Stimulus,count_experiment,count_new_keyboard_response,count_new_logger,count_new_sequence,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_Block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_Finish,response_Instructions1,response_Instructions2,response_Instructions3,response_new_keyboard_response,response_time,response_time_Finish,response_time_Instructions1,response_time_Instructions2,response_time_Instructions3,response_time_new_keyboard_response,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimulus,subject_nr,subject_parity,time_Block1,time_Block2,time_Block3,time_ErrorFeedback,time_Faster,time_Finish,time_Fixation,time_ISI,time_Instructions1,time_Instructions2,time_Instructions3,time_Stimulus,time_experiment,time_new_keyboard_response,time_new_logger,time_new_sequence,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
90.36697248,90.36697248,457.4449541,457.4449541,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,217,217,0,217,217,0,0,0,217,0,217,217,217,9/25/19 9:27,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,57,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,s,h,317,NA,15129,9900,5146,317,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,21851,235008,442833,597783,612921,NA,615272,613427,6721,225107,437684,615378,6687,615378,615697,615249,Flanker Task ,197,99723,218,yes,1024
90.4109589,90.4109589,457.2237443,457.2237443,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,218,218,0,218,218,0,0,0,218,0,218,218,218,9/25/19 9:27,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,58,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,s,s,409,NA,15129,9900,5146,409,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,21851,235008,442833,597783,615732,NA,618042,616239,6721,225107,437684,618148,6687,618148,618559,618019,Flanker Task ,198,100132,219,yes,1024
90,90,456.6,456.6,black,xpyriment,legacy,legacy,0,Incongruent,uniform,0,undefined,0,h,0,0,0,219,219,0,219,219,0,0,0,219,0,219,219,219,9/25/19 9:27,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,59,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,s,s,320,NA,15129,9900,5146,320,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,21851,235008,442833,597783,618622,NA,620928,619128,6721,225107,437684,621035,6687,621035,621358,620905,Flanker Task ,198,100452,220,yes,1024
90.04524887,90.04524887,456.2443439,456.2443439,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,220,220,0,220,220,0,0,0,220,0,220,220,220,9/25/19 9:27,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,60,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,s,s,378,NA,15129,9900,5146,378,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,21851,235008,442833,621435,621942,NA,624263,622448,6721,225107,437684,624370,6687,624371,624751,624240,Flanker Task ,199,100830,221,yes,1024
89.63963964,89.63963964,456.0855856,456.0855856,black,xpyriment,legacy,legacy,0,Incongruent,uniform,0,undefined,0,s,0,0,0,221,221,0,221,221,0,0,0,221,0,221,221,221,9/25/19 9:27,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,61,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,s,h,421,NA,15129,9900,5146,421,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,21851,235008,442833,621435,624831,NA,627162,625337,6721,225107,437684,627268,6687,627268,627691,627139,Flanker Task ,199,101251,222,yes,1024
89.23766816,89.23766816,456.1973094,456.1973094,black,xpyriment,legacy,legacy,0,Incongruent,uniform,0,undefined,0,h,0,0,0,222,222,0,222,222,0,0,0,222,0,222,222,222,9/25/19 9:27,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,62,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,s,s,481,NA,15129,9900,5146,481,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,21851,235008,442833,627721,628228,NA,630556,628734,6721,225107,437684,630662,6687,630662,631146,630533,Flanker Task ,199,101732,223,yes,1024
89.28571429,89.28571429,456.0133929,456.0133929,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,223,223,0,223,223,0,0,0,223,0,223,223,223,9/25/19 9:27,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,63,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,s,s,415,NA,15129,9900,5146,415,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,21851,235008,442833,631222,631730,NA,634040,632236,6721,225107,437684,634147,6687,634148,634566,634017,Flanker Task ,200,102147,224,yes,1024
89.33333333,89.33333333,455.5288889,455.5288889,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,224,224,0,224,224,0,0,0,224,0,224,224,224,9/25/19 9:27,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,64,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,s,s,347,NA,15129,9900,5146,347,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,21851,235008,442833,631222,634621,NA,636927,635128,6721,225107,437684,637035,6687,637035,637385,636905,Flanker Task ,201,102494,225,yes,1024
89.38053097,89.38053097,456.1327434,456.1327434,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,225,225,0,225,225,0,0,0,225,0,225,225,225,9/25/19 9:27,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,65,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,s,h,592,NA,15129,9900,5146,592,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,21851,235008,442833,631222,637430,NA,639797,637936,6721,225107,437684,639903,6687,639903,640498,639774,Flanker Task ,202,103086,226,yes,1024
89.42731278,89.42731278,456.4185022,456.4185022,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,226,226,0,226,226,0,0,0,226,0,226,226,226,9/25/19 9:27,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,66,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,s,h,521,NA,15129,9900,5146,521,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,21851,235008,442833,631222,640563,NA,642874,641071,6721,225107,437684,642981,6687,642981,643504,642851,Flanker Task ,203,103607,227,yes,1024
89.47368421,89.47368421,456.4561404,456.4561404,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,227,227,0,227,227,0,0,0,227,0,227,227,227,9/25/19 9:27,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,67,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,s,h,465,NA,15129,9900,5146,465,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,21851,235008,442833,631222,643574,NA,645942,644080,6721,225107,437684,646048,6687,646048,646515,645919,Flanker Task ,204,104072,228,yes,1024
89.51965066,89.51965066,456.0218341,456.0218341,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,228,228,0,228,228,0,0,0,228,0,228,228,228,9/25/19 9:27,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,68,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,s,h,357,NA,15129,9900,5146,357,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,21851,235008,442833,631222,646598,NA,648903,647104,6721,225107,437684,649009,6687,649009,649368,648880,Flanker Task ,205,104429,229,yes,1024
89.56521739,89.56521739,455.4695652,455.4695652,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,229,229,0,229,229,0,0,0,229,0,229,229,229,9/25/19 9:27,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,69,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,s,h,329,NA,15129,9900,5146,329,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,21851,235008,442833,631222,649430,NA,651755,649936,6721,225107,437684,651862,6687,651862,652195,651732,Flanker Task ,206,104758,230,yes,1024
89.17748918,89.17748918,455.1082251,455.1082251,black,xpyriment,legacy,legacy,0,Incongruent,uniform,0,undefined,0,s,0,0,0,230,230,0,230,230,0,0,0,230,0,230,230,230,9/25/19 9:27,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,70,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,s,h,372,NA,15129,9900,5146,372,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,21851,235008,442833,631222,652332,NA,654670,652838,6721,225107,437684,654776,6687,654776,655150,654647,Flanker Task ,206,105130,231,yes,1024
89.22413793,89.22413793,455.487069,455.487069,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,231,231,0,231,231,0,0,0,231,0,231,231,231,9/25/19 9:27,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,71,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,s,s,543,NA,15129,9900,5146,543,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,21851,235008,442833,655175,655682,NA,657986,656188,6721,225107,437684,658093,6687,658093,658638,657963,Flanker Task ,207,105673,232,yes,1024
89.27038627,89.27038627,455.4463519,455.4463519,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,232,232,0,232,232,0,0,0,232,0,232,232,232,9/25/19 9:27,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,72,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,s,s,446,NA,15129,9900,5146,446,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,21851,235008,442833,655175,658718,NA,661040,659224,6721,225107,437684,661147,6687,661147,661596,661018,Flanker Task ,208,106119,233,yes,1024
89.31623932,89.31623932,455.2948718,455.2948718,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,233,233,0,233,233,0,0,0,233,0,233,233,233,9/25/19 9:27,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,73,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,s,h,420,NA,15129,9900,5146,420,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,21851,235008,442833,655175,661802,NA,664137,662308,6721,225107,437684,664243,6687,664243,664665,664114,Flanker Task ,209,106539,234,yes,1024
89.36170213,89.36170213,455.1191489,455.1191489,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,234,234,0,234,234,0,0,0,234,0,234,234,234,9/25/19 9:27,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,74,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,s,s,414,NA,15129,9900,5146,414,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,21851,235008,442833,655175,664707,NA,667032,665214,6721,225107,437684,667138,6687,667138,667554,667009,Flanker Task ,210,106953,235,yes,1024
89.40677966,89.40677966,454.8601695,454.8601695,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,235,235,0,235,235,0,0,0,235,0,235,235,235,9/25/19 9:27,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,75,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,s,s,394,NA,15129,9900,5146,394,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,21851,235008,442833,655175,667584,NA,669918,668091,6721,225107,437684,670023,6687,670024,670421,669895,Flanker Task ,211,107347,236,yes,1024
89.45147679,89.45147679,455.371308,455.371308,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,236,236,0,236,236,0,0,0,236,0,236,236,236,9/25/19 9:27,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,76,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,s,h,576,NA,15129,9900,5146,576,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,21851,235008,442833,655175,670500,NA,672826,671006,6721,225107,437684,672932,6687,672932,673510,672802,Flanker Task ,212,107923,237,yes,1024
89.07563025,89.07563025,456.7689076,456.7689076,black,xpyriment,legacy,legacy,0,Incongruent,uniform,0,undefined,0,h,0,0,0,237,237,0,237,237,0,0,0,237,0,237,237,237,9/25/19 9:27,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,77,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,s,s,788,NA,15129,9900,5146,788,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,21851,235008,442833,655175,673585,NA,675918,674091,6721,225107,437684,676025,6687,676025,676816,675895,Flanker Task ,212,108711,238,yes,1024
88.70292887,88.70292887,456.9916318,456.9916318,black,xpyriment,legacy,legacy,0,Incongruent,uniform,0,undefined,0,s,0,0,0,238,238,0,238,238,0,0,0,238,0,238,238,238,9/25/19 9:27,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,78,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,s,h,510,NA,15129,9900,5146,510,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,21851,235008,442833,676850,677357,NA,679688,677863,6721,225107,437684,679795,6687,679795,680308,679665,Flanker Task ,212,109221,239,yes,1024
88.75,88.75,456.8833333,456.8833333,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,239,239,0,239,239,0,0,0,239,0,239,239,239,9/25/19 9:27,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,79,79,C:/Users/hosan/Desktop/TB_subject-01.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,s,h,431,NA,15129,9900,5146,431,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,21851,235008,442833,680346,680852,NA,683171,681357,6721,225107,437684,683277,6687,683277,683710,683148,Flanker Task ,213,109652,240,yes,1024
