acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,condition,coordinates,correct,correct_Instruction1,correct_Keyboard_Response,correct_response,count_Block1,count_Block2,count_Block3,count_ErrorFeedback,count_Faster,count_Finish,count_Fixation,count_ISI,count_Instruction1,count_Instruction2,count_Instruction3,count_Keyboard_Response,count_Logger,count_Sequence,count_Stimulus,count_experiment,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_Block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_Finish,response_Instruction1,response_Instruction2,response_Instruction3,response_Keyboard_Response,response_time,response_time_Finish,response_time_Instruction1,response_time_Instruction2,response_time_Instruction3,response_time_Keyboard_Response,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimulus,subject_nr,subject_parity,time_Block1,time_Block2,time_Block3,time_ErrorFeedback,time_Faster,time_Finish,time_Fixation,time_ISI,time_Instruction1,time_Instruction2,time_Instruction3,time_Keyboard_Response,time_Logger,time_Sequence,time_Stimulus,time_experiment,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
85.65022422,85.65022422,529.4798206,529.4798206,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,222,222,0,222,222,0,0,0,222,222,222,222,0,Sun Sep 29 16:38:08 2019,300,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,62,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,;,h,536,NA,91740,11392,104058,536,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,97625,275876,543461,693680,696693,NA,698479,697221,5866,264478,439394,698607,699153,698453,698606,5833,Flanker Test,191,118074,223,yes,1024
85.71428571,85.71428571,529.7008929,529.7008929,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,223,223,0,223,223,0,0,0,223,223,223,223,0,Sun Sep 29 16:38:08 2019,300,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,63,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,;,s,579,NA,91740,11392,104058,579,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,97625,275876,543461,693680,699184,NA,700970,699712,5866,264478,439394,701097,701687,700944,701096,5833,Flanker Test,192,118653,224,yes,1024
85.77777778,85.77777778,529.4977778,529.4977778,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,224,224,0,224,224,0,0,0,224,224,224,224,0,Sun Sep 29 16:38:08 2019,300,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,64,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,;,h,484,NA,91740,11392,104058,484,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,97625,275876,543461,693680,701718,NA,703504,702244,5866,264478,439394,703630,704124,703476,703630,5833,Flanker Test,193,119137,225,yes,1024
85.84070796,85.84070796,529.6283186,529.6283186,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,225,225,0,225,225,0,0,0,225,225,225,225,0,Sun Sep 29 16:38:08 2019,300,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,65,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,;,s,559,NA,91740,11392,104058,559,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,97625,275876,543461,693680,704156,NA,705939,704682,5866,264478,439394,706065,706634,705912,706065,5833,Flanker Test,194,119696,226,yes,1024
85.9030837,85.9030837,529.6211454,529.6211454,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,226,226,0,226,226,0,0,0,226,226,226,226,0,Sun Sep 29 16:38:08 2019,300,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,66,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,;,h,528,NA,91740,11392,104058,528,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,97625,275876,543461,693680,706666,NA,708451,707192,5866,264478,439394,708578,709116,708424,708577,5833,Flanker Test,195,120224,227,yes,1024
85.96491228,85.96491228,530.0394737,530.0394737,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,227,227,0,227,227,0,0,0,227,227,227,227,0,Sun Sep 29 16:38:08 2019,300,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,67,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,;,s,625,NA,91740,11392,104058,625,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,97625,275876,543461,693680,709147,NA,710931,709674,5866,264478,439394,711057,711692,710905,711057,5833,Flanker Test,196,120849,228,yes,1024
86.02620087,86.02620087,530.1659389,530.1659389,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,228,228,0,228,228,0,0,0,228,228,228,228,0,Sun Sep 29 16:38:08 2019,300,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,68,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,;,h,559,NA,91740,11392,104058,559,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,97625,275876,543461,693680,711723,NA,713508,712249,5866,264478,439394,713637,714207,713482,713636,5833,Flanker Test,197,121408,229,yes,1024
86.08695652,86.08695652,532.0695652,532.0695652,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,229,229,0,229,229,0,0,0,229,229,229,229,0,Sun Sep 29 16:38:08 2019,300,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,69,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,;,s,968,NA,91740,11392,104058,968,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,97625,275876,543461,693680,714238,NA,716024,714765,5866,264478,439394,716151,717129,715998,716150,5833,Flanker Test,198,122376,230,yes,1024
86.14718615,86.14718615,532.969697,532.969697,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,230,230,0,230,230,0,0,0,230,230,230,230,0,Sun Sep 29 16:38:08 2019,300,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,70,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,;,s,740,NA,91740,11392,104058,740,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,97625,275876,543461,693680,717160,NA,718948,717686,5866,264478,439394,719074,719824,718921,719074,5833,Flanker Test,199,123116,231,yes,1024
86.20689655,86.20689655,533.7715517,533.7715517,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,231,231,0,231,231,0,0,0,231,231,231,231,0,Sun Sep 29 16:38:08 2019,300,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,71,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,;,h,719,NA,91740,11392,104058,719,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,97625,275876,543461,693680,719855,NA,721638,720381,5866,264478,439394,721766,722495,721612,721765,5833,Flanker Test,200,123835,232,yes,1024
85.83690987,85.83690987,532.4678112,532.4678112,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,h,0,0,0,232,232,0,232,232,0,0,0,232,232,232,232,0,Sun Sep 29 16:38:08 2019,300,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,72,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,;,s,230,NA,91740,11392,104058,230,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,97625,275876,543461,693680,722526,NA,724313,723052,5866,264478,439394,724441,724681,724286,724441,5833,Flanker Test,200,124065,233,yes,1024
85.47008547,85.47008547,532.2094017,532.2094017,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,s,0,0,0,233,233,0,233,233,0,0,0,233,233,233,233,0,Sun Sep 29 16:38:08 2019,300,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,73,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,;,h,472,NA,91740,11392,104058,472,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,97625,275876,543461,724714,722526,NA,726500,725240,5866,264478,439394,726626,727109,726474,726626,5833,Flanker Test,200,124537,234,yes,1024
85.10638298,85.10638298,536.3276596,536.3276596,black,legacy,legacy,legacy,0,congruent,uniform,0,undefined,0,s,0,0,0,234,234,0,234,234,0,0,0,234,234,234,234,0,Sun Sep 29 16:38:08 2019,300,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,74,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,None,NA,s,h,;,None,1500,NA,91740,11392,104058,1500,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,97625,275876,543461,727140,727667,NA,729450,728193,5866,264478,439394,729577,731085,729424,729576,5833,Flanker Test,200,126037,235,yes,1024
84.74576271,84.74576271,540.4110169,540.4110169,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,h,0,0,0,235,235,0,235,235,0,0,0,235,235,235,235,0,Sun Sep 29 16:38:08 2019,300,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,75,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,None,NA,s,h,;,None,1500,NA,91740,11392,104058,1500,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,97625,275876,543461,731116,731643,NA,733430,732171,5866,264478,439394,733557,735065,733404,733557,5833,Flanker Test,200,127537,236,yes,1024
84.81012658,84.81012658,540.5654008,540.5654008,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,236,236,0,236,236,0,0,0,236,236,236,236,0,Sun Sep 29 16:38:08 2019,300,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,76,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,;,h,577,NA,91740,11392,104058,577,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,97625,275876,543461,735096,735625,NA,737417,736154,5866,264478,439394,737543,738131,737391,737543,5833,Flanker Test,201,128114,237,yes,1024
84.87394958,84.87394958,542.987395,542.987395,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,237,237,0,237,237,0,0,0,237,237,237,237,0,Sun Sep 29 16:38:08 2019,300,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,77,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,;,s,1117,NA,91740,11392,104058,1117,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,97625,275876,543461,735096,738162,NA,739949,738689,5866,264478,439394,740076,741205,739922,740075,5833,Flanker Test,202,129231,238,yes,1024
84.93723849,84.93723849,542.8410042,542.8410042,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,238,238,0,238,238,0,0,0,238,238,238,238,0,Sun Sep 29 16:38:08 2019,300,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,78,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,h,;,s,508,NA,91740,11392,104058,508,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,97625,275876,543461,735096,741236,NA,743020,741763,5866,264478,439394,743146,743664,742995,743146,5833,Flanker Test,203,129739,239,yes,1024
85,85,542.8458333,542.8458333,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,239,239,0,239,239,0,0,0,239,239,239,239,0,Sun Sep 29 16:38:08 2019,300,The main experiment item,yes,FlankerTest.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,79,79,/Users/Linzi/Desktop/LM-subject-4f20.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,h,;,h,544,NA,91740,11392,104058,544,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,97625,275876,543461,735096,743696,NA,745485,744224,5866,264478,439394,745611,746165,745458,745611,5833,Flanker Test,204,130283,240,yes,1024
