acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,condition,coordinates,correct,correct_Instructions1,correct_keyboardresponse,correct_response,count_Block1,count_Block2,count_Finish,count_Fixation,count_ISI,count_Instructions1,count_Instructions2,count_Instructions3,count_Sequence,count_Stimulus,count_block3,count_errorFeedback,count_experiment,count_faster,count_getting_started,count_keyboardresponse,count_logger,count_welcome,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_Block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_Finish,response_Instructions1,response_Instructions2,response_Instructions3,response_keyboardresponse,response_time,response_time_Finish,response_time_Instructions1,response_time_Instructions2,response_time_Instructions3,response_time_keyboardresponse,response_time_welcome,response_welcome,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimulus,subject_nr,subject_parity,time_Block1,time_Block2,time_Finish,time_Fixation,time_ISI,time_Instructions1,time_Instructions2,time_Instructions3,time_Sequence,time_Stimulus,time_block3,time_errorFeedback,time_experiment,time_faster,time_getting_started,time_keyboardresponse,time_logger,time_welcome,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
95.30201342,95.30201342,594.8389262,594.8389262,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,148,148,0,0,0,148,148,0,148,0,148,NA,148,148,NA,9/25/2021 19:37,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,68,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,NA,h,526,NA,26649,10923,NA,526,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,29194,196296,NA,320136,319043,2544,185372,NA,320133,320240,NA,248862,2541,282063,NA,320240,320767,NA,Lab 2.1 Test Flanker Task,142,88631,149,yes,1024
95.33333333,95.33333333,594.9733333,594.9733333,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,149,149,0,0,0,149,149,0,149,0,149,NA,149,149,NA,9/25/2021 19:37,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,69,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,NA,h,615,NA,26649,10923,NA,615,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,29194,196296,NA,321912,320820,2544,185372,NA,321910,322016,NA,248862,2541,282063,NA,322016,322633,NA,Lab 2.1 Test Flanker Task,143,89246,150,yes,1024
95.36423841,95.36423841,594.8344371,594.8344371,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,150,150,0,0,0,150,150,0,150,0,150,NA,150,150,NA,9/25/2021 19:37,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,70,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,NA,s,574,NA,26649,10923,NA,574,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,29194,196296,NA,324284,323192,2544,185372,NA,324282,324390,NA,248862,2541,322687,NA,324390,324966,NA,Lab 2.1 Test Flanker Task,144,89820,151,yes,1024
95.39473684,95.39473684,595.0263158,595.0263158,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,151,151,0,0,0,151,151,0,151,0,151,NA,151,151,NA,9/25/2021 19:37,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,71,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,NA,s,624,NA,26649,10923,NA,624,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,29194,196296,NA,326133,325031,2544,185372,NA,326131,326238,NA,248862,2541,322687,NA,326238,326863,NA,Lab 2.1 Test Flanker Task,145,90444,152,yes,1024
94.77124183,94.77124183,594.4705882,594.4705882,#000000,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,h,0,0,0,152,152,0,0,0,152,152,0,152,0,152,NA,152,152,NA,9/25/2021 19:37,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,72,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,NA,s,510,NA,26649,10923,NA,510,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,29194,196296,NA,328495,327423,2544,185372,NA,328493,328596,NA,248862,2541,326921,NA,328596,329108,NA,Lab 2.1 Test Flanker Task,145,90954,153,yes,1024
94.80519481,94.80519481,593.8506494,593.8506494,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,153,153,0,0,0,153,153,0,153,0,153,NA,153,153,NA,9/25/2021 19:37,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,73,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,NA,s,499,NA,26649,10923,NA,499,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,29194,196296,NA,330742,329668,2544,185372,NA,330739,330847,NA,329165,2541,326921,NA,330847,331348,NA,Lab 2.1 Test Flanker Task,146,91453,154,yes,1024
94.83870968,94.83870968,593.9806452,593.9806452,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,154,154,0,0,0,154,154,0,154,0,154,NA,154,154,NA,9/25/2021 19:37,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,74,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,NA,s,614,NA,26649,10923,NA,614,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,29194,196296,NA,332450,331373,2544,185372,NA,332448,332554,NA,329165,2541,326921,NA,332554,333169,NA,Lab 2.1 Test Flanker Task,147,92067,155,yes,1024
94.87179487,94.87179487,594.0897436,594.0897436,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,155,155,0,0,0,155,155,0,155,0,155,NA,155,155,NA,9/25/2021 19:37,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,75,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,NA,s,611,NA,26649,10923,NA,611,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,29194,196296,NA,334796,333711,2544,185372,NA,334793,334900,NA,329165,2541,333208,NA,334900,335512,NA,Lab 2.1 Test Flanker Task,148,92678,156,yes,1024
94.9044586,94.9044586,593.9490446,593.9490446,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,156,156,0,0,0,156,156,0,156,0,156,NA,156,156,NA,9/25/2021 19:37,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,76,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,NA,s,572,NA,26649,10923,NA,572,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,29194,196296,NA,337177,336081,2544,185372,NA,337175,337282,NA,329165,2541,335576,NA,337282,337855,NA,Lab 2.1 Test Flanker Task,149,93250,157,yes,1024
94.30379747,94.30379747,593.1392405,593.1392405,#000000,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,h,0,0,0,157,157,0,0,0,157,157,0,157,0,157,NA,157,157,NA,9/25/2021 19:37,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,77,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,NA,s,466,NA,26649,10923,NA,466,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,29194,196296,NA,339006,337909,2544,185372,NA,339004,339112,NA,329165,2541,335576,NA,339112,339579,NA,Lab 2.1 Test Flanker Task,149,93716,158,yes,1024
94.33962264,94.33962264,592.0628931,592.0628931,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,158,158,0,0,0,158,158,0,158,0,158,NA,158,158,NA,9/25/2021 19:37,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,78,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,NA,h,422,NA,26649,10923,NA,422,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,29194,196296,NA,341225,340133,2544,185372,NA,341223,341330,NA,339628,2541,335576,NA,341330,341754,NA,Lab 2.1 Test Flanker Task,150,94138,159,yes,1024
94.375,94.375,591.79375,591.79375,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,159,159,0,0,0,159,159,0,159,0,159,NA,159,159,NA,9/25/2021 19:37,600,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,79,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,NA,s,549,NA,26649,10923,NA,549,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,29194,196296,NA,342904,341811,2544,185372,NA,342901,343009,NA,339628,2541,335576,NA,343009,343559,NA,Lab 2.1 Test Flanker Task,151,94687,160,yes,1024
94.40993789,94.40993789,590.9937888,590.9937888,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,160,160,0,0,0,160,160,0,160,0,160,NA,160,160,NA,9/25/2021 19:37,300,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,0,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,s,s,463,NA,26649,10923,15724,463,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,29194,196296,NA,360405,343584,2544,185372,344612,360403,360509,360338,339628,2541,335576,NA,360510,360974,NA,Lab 2.1 Test Flanker Task,152,95150,161,yes,1024
93.82716049,93.82716049,589.4691358,589.4691358,#000000,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,h,0,0,0,161,161,0,0,0,161,161,0,161,0,161,NA,161,161,NA,9/25/2021 19:37,300,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,1,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,s,s,344,NA,26649,10923,15724,344,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,29194,196296,NA,362646,361538,2544,185372,344612,362644,362752,360338,339628,2541,361033,NA,362752,363098,NA,Lab 2.1 Test Flanker Task,152,95494,162,yes,1024
93.86503067,93.86503067,588.9202454,588.9202454,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,162,162,0,0,0,162,162,0,162,0,162,NA,162,162,NA,9/25/2021 19:37,300,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,2,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,s,s,500,NA,26649,10923,15724,500,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,29194,196296,NA,365259,364166,2544,185372,344612,365257,365363,360338,363156,2541,363661,NA,365364,365865,NA,Lab 2.1 Test Flanker Task,153,95994,163,yes,1024
93.90243902,93.90243902,587.9390244,587.9390244,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,163,163,0,0,0,163,163,0,163,0,163,NA,163,163,NA,9/25/2021 19:37,300,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,3,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,s,h,428,NA,26649,10923,15724,428,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,29194,196296,NA,367530,366426,2544,185372,344612,367527,367635,360338,363156,2541,365921,NA,367635,368065,NA,Lab 2.1 Test Flanker Task,154,96422,164,yes,1024
93.33333333,93.33333333,586.6545455,586.6545455,#000000,legacy,legacy,legacy,0,congruent,uniform,0,undefined,0,h,0,0,0,164,164,0,0,0,164,164,0,164,0,164,NA,164,164,NA,9/25/2021 19:37,300,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,4,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,s,s,376,NA,26649,10923,15724,376,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,29194,196296,NA,369708,368624,2544,185372,344612,369706,369814,360338,363156,2541,368122,NA,369814,370191,NA,Lab 2.1 Test Flanker Task,154,96798,165,yes,1024
93.37349398,93.37349398,585.5843373,585.5843373,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,165,165,0,0,0,165,165,0,165,0,165,NA,165,165,NA,9/25/2021 19:37,300,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,5,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,s,h,409,NA,26649,10923,15724,409,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,29194,196296,NA,372339,371261,2544,185372,344612,372336,372443,360338,370253,2541,370758,NA,372443,372853,NA,Lab 2.1 Test Flanker Task,155,97207,166,yes,1024
93.41317365,93.41317365,584.5149701,584.5149701,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,166,166,0,0,0,166,166,0,166,0,166,NA,166,166,NA,9/25/2021 19:37,300,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,6,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,s,h,407,NA,26649,10923,15724,407,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,29194,196296,NA,374523,373416,2544,185372,344612,374521,374628,360338,370253,2541,372911,NA,374628,375036,NA,Lab 2.1 Test Flanker Task,156,97614,167,yes,1024
92.85714286,92.85714286,583.827381,583.827381,#000000,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,s,0,0,0,167,167,0,0,0,167,167,0,167,0,167,NA,167,167,NA,9/25/2021 19:37,300,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,7,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,s,h,469,NA,26649,10923,15724,469,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,29194,196296,NA,376661,375569,2544,185372,344612,376659,376765,360338,370253,2541,375064,NA,376766,377237,NA,Lab 2.1 Test Flanker Task,156,98083,168,yes,1024
92.89940828,92.89940828,583.295858,583.295858,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,168,168,0,0,0,168,168,0,168,0,168,NA,168,168,NA,9/25/2021 19:37,300,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,8,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,s,h,494,NA,26649,10923,15724,494,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,29194,196296,NA,379394,378301,2544,185372,344612,379392,379501,360338,377290,2541,377795,NA,379502,379999,NA,Lab 2.1 Test Flanker Task,157,98577,169,yes,1024
92.35294118,92.35294118,582.2235294,582.2235294,#000000,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,s,0,0,0,169,169,0,0,0,169,169,0,169,0,169,NA,169,169,NA,9/25/2021 19:37,300,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,9,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,s,h,401,NA,26649,10923,15724,401,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,29194,196296,NA,381676,380577,2544,185372,344612,381674,381778,360338,377290,2541,380076,NA,381778,382181,NA,Lab 2.1 Test Flanker Task,157,98978,170,yes,1024
91.8128655,91.8128655,581.9181287,581.9181287,#000000,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,h,0,0,0,170,170,0,0,0,170,170,0,170,0,170,NA,170,170,NA,9/25/2021 19:37,300,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,10,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,s,s,530,NA,26649,10923,15724,530,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,29194,196296,NA,384338,383245,2544,185372,344612,384336,384442,360338,382242,2541,382744,NA,384442,384974,NA,Lab 2.1 Test Flanker Task,157,99508,171,yes,1024
91.86046512,91.86046512,581.372093,581.372093,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,171,171,0,0,0,171,171,0,171,0,171,NA,171,171,NA,9/25/2021 19:37,300,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,11,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,s,s,488,NA,26649,10923,15724,488,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,29194,196296,NA,387136,386044,2544,185372,344612,387133,387238,360338,385034,2541,385539,NA,387238,387728,NA,Lab 2.1 Test Flanker Task,158,99996,172,yes,1024
91.32947977,91.32947977,580.3641619,580.3641619,#000000,legacy,legacy,legacy,0,congruent,uniform,0,undefined,0,h,0,0,0,172,172,0,0,0,172,172,0,172,0,172,NA,172,172,NA,9/25/2021 19:37,300,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,12,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,s,s,407,NA,26649,10923,15724,407,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,29194,196296,NA,389385,388292,2544,185372,344612,389383,389488,360338,385034,2541,387790,NA,389488,389896,NA,Lab 2.1 Test Flanker Task,158,100403,173,yes,1024
90.8045977,90.8045977,580.4137931,580.4137931,#000000,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,h,0,0,0,173,173,0,0,0,173,173,0,173,0,173,NA,173,173,NA,9/25/2021 19:37,300,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,13,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,s,s,589,NA,26649,10923,15724,589,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,29194,196296,NA,392084,390994,2544,185372,344612,392082,392188,360338,389983,2541,390488,NA,392188,392779,NA,Lab 2.1 Test Flanker Task,158,100992,174,yes,1024
90.85714286,90.85714286,580.8514286,580.8514286,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,174,174,0,0,0,174,174,0,174,0,174,NA,174,174,NA,9/25/2021 19:37,300,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,14,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,s,h,657,NA,26649,10923,15724,657,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,29194,196296,NA,394922,393819,2544,185372,344612,394920,395027,360338,392809,2541,393314,NA,395027,395685,NA,Lab 2.1 Test Flanker Task,159,101649,175,yes,1024
90.90909091,90.90909091,580.4431818,580.4431818,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,175,175,0,0,0,175,175,0,175,0,175,NA,175,175,NA,9/25/2021 19:37,300,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,15,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,s,h,509,NA,26649,10923,15724,509,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,29194,196296,NA,397332,396252,2544,185372,344612,397329,397437,360338,392809,2541,395747,NA,397437,397948,NA,Lab 2.1 Test Flanker Task,160,102158,176,yes,1024
90.96045198,90.96045198,580.1073446,580.1073446,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,176,176,0,0,0,176,176,0,176,0,176,NA,176,176,NA,9/25/2021 19:37,300,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,16,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,s,s,521,NA,26649,10923,15724,521,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,29194,196296,NA,399588,398503,2544,185372,344612,399585,399692,360338,392809,2541,397997,NA,399692,400215,NA,Lab 2.1 Test Flanker Task,161,102679,177,yes,1024
91.01123596,91.01123596,580.1179775,580.1179775,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,177,177,0,0,0,177,177,0,177,0,177,NA,177,177,NA,9/25/2021 19:37,300,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,17,79,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-2.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,s,s,582,NA,26649,10923,15724,582,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,29194,196296,NA,401880,400774,2544,185372,344612,401878,401984,360338,392809,2541,400269,NA,401984,402568,NA,Lab 2.1 Test Flanker Task,162,103261,178,yes,1024
