condition,deadline,Stimulus,acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,coordinates,correct,correct_Instructions1,correct_keyboard_response,correct_response,count_Block1,count_Block2,count_Block3,count_Finish,count_Fixation,count_ISI,count_Instructions1,count_Instructions2,count_Instructions3,count_Sequence,count_Stimulus,count_errorFeedback,count_experiment,count_faster,count_keyboard_response,count_logger,datetime,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_Block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_Finish,response_Instructions1,response_Instructions2,response_Instructions3,response_keyboard_response,response_time,response_time_Finish,response_time_Instructions1,response_time_Instructions2,response_time_Instructions3,response_time_keyboard_response,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,time_Block1,time_Block2,time_Block3,time_Finish,time_Fixation,time_ISI,time_Instructions1,time_Instructions2,time_Instructions3,time_Sequence,time_Stimulus,time_errorFeedback,time_experiment,time_faster,time_keyboard_response,time_logger,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
Incongruent,300,HHSHH,76.57657658,76.57657658,414.3108108,414.3108108,black,legacy,legacy,legacy,0,uniform,0,undefined,0,s,0,0,0,0,221,221,0,0,0,221,221,221,0,221,221,221,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,61,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,s,h,324,NA,33139,80499,104931,324,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,499084,NA,611415,610352,4652,179418,394152,611413,611518,606446,4613,608452,611518,611844,Flanker Task,170,91977,222,yes,1024
Incongruent,300,HHSHH,76.68161435,76.68161435,413.7264574,413.7264574,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,222,222,0,0,0,222,222,222,0,222,222,222,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,62,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,s,s,284,NA,33139,80499,104931,284,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,499084,NA,613917,612854,4652,179418,394152,613915,614019,611848,4613,612352,614020,614306,Flanker Task,171,92261,223,yes,1024
Incongruent,300,SSHSS,76.78571429,76.78571429,412.9955357,412.9955357,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,0,223,223,0,0,0,223,223,223,0,223,223,223,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,63,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,s,h,250,NA,33139,80499,104931,250,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,499084,NA,615375,614310,4652,179418,394152,615372,615477,611848,4613,612352,615477,615729,Flanker Task,172,92511,224,yes,1024
Congruent,300,HHHHH,76.44444444,76.44444444,412.0933333,412.0933333,black,legacy,legacy,legacy,0,uniform,0,undefined,0,h,0,0,0,0,224,224,0,0,0,224,224,224,0,224,224,224,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,64,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,s,s,210,NA,33139,80499,104931,210,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,499084,NA,616797,615733,4652,179418,394152,616795,616899,611848,4613,612352,616900,617112,Flanker Task,172,92721,225,yes,1024
Congruent,300,HHHHH,76.54867257,76.54867257,411.6017699,411.6017699,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,0,225,225,0,0,0,225,225,225,0,225,225,225,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,65,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,s,h,301,NA,33139,80499,104931,301,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,499084,NA,618682,617619,4652,179418,394152,618680,618784,617117,4613,612352,618784,619087,Flanker Task,173,93022,226,yes,1024
Incongruent,300,HHSHH,76.21145374,76.21145374,410.6651982,410.6651982,black,legacy,legacy,legacy,0,uniform,0,undefined,0,s,0,0,0,0,226,226,0,0,0,226,226,226,0,226,226,226,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,66,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,s,h,199,NA,33139,80499,104931,199,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,499084,NA,620658,619594,4652,179418,394152,620656,620761,617117,4613,619091,620761,620962,Flanker Task,173,93221,227,yes,1024
Congruent,300,SSSSS,76.31578947,76.31578947,410.1403509,410.1403509,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,227,227,0,0,0,227,227,227,0,227,227,227,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,67,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,s,s,291,NA,33139,80499,104931,291,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,499084,NA,622536,621468,4652,179418,394152,622534,622639,620966,4613,619091,622639,622932,Flanker Task,174,93512,228,yes,1024
Incongruent,300,SSHSS,76.41921397,76.41921397,409.8384279,409.8384279,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,0,228,228,0,0,0,228,228,228,0,228,228,228,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,68,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,s,h,341,NA,33139,80499,104931,341,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,499084,NA,624000,622937,4652,179418,394152,623998,624102,620966,4613,619091,624102,624444,Flanker Task,175,93853,229,yes,1024
Incongruent,300,SSHSS,76.52173913,76.52173913,409.4434783,409.4434783,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,0,229,229,0,0,0,229,229,229,0,229,229,229,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,69,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,s,h,319,NA,33139,80499,104931,319,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,499084,NA,626017,624952,4652,179418,394152,626015,626119,620966,4613,624449,626119,626439,Flanker Task,176,94172,230,yes,1024
Incongruent,300,SSHSS,76.62337662,76.62337662,409.1818182,409.1818182,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,0,230,230,0,0,0,230,230,230,0,230,230,230,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,70,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,s,h,349,NA,33139,80499,104931,349,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,499084,NA,628009,626947,4652,179418,394152,628007,628111,620966,4613,626444,628111,628461,Flanker Task,177,94521,231,yes,1024
Incongruent,300,HHSHH,76.29310345,76.29310345,408.5905172,408.5905172,black,legacy,legacy,legacy,0,uniform,0,undefined,0,s,0,0,0,0,231,231,0,0,0,231,231,231,0,231,231,231,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,71,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,s,h,272,NA,33139,80499,104931,272,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,499084,NA,630031,628967,4652,179418,394152,630029,630133,620966,4613,628464,630133,630406,Flanker Task,177,94793,232,yes,1024
Incongruent,300,HHSHH,76.39484979,76.39484979,407.9012876,407.9012876,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,232,232,0,0,0,232,232,232,0,232,232,232,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,72,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,s,s,248,NA,33139,80499,104931,248,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,499084,NA,631977,630914,4652,179418,394152,631975,632079,630410,4613,628464,632079,632328,Flanker Task,178,95041,233,yes,1024
Incongruent,300,SSHSS,76.06837607,76.06837607,407.4871795,407.4871795,black,legacy,legacy,legacy,0,uniform,0,undefined,0,h,0,0,0,0,233,233,0,0,0,233,233,233,0,233,233,233,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,73,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,s,s,311,NA,33139,80499,104931,311,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,499084,NA,633398,632333,4652,179418,394152,633396,633500,630410,4613,628464,633500,633812,Flanker Task,178,95352,234,yes,1024
Congruent,300,SSSSS,76.17021277,76.17021277,406.8723404,406.8723404,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,234,234,0,0,0,234,234,234,0,234,234,234,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,74,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,s,s,263,NA,33139,80499,104931,263,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,499084,NA,635886,634822,4652,179418,394152,635883,635988,633817,4613,634319,635988,636252,Flanker Task,179,95615,235,yes,1024
Incongruent,300,HHSHH,75.84745763,75.84745763,406.4152542,406.4152542,black,legacy,legacy,legacy,0,uniform,0,undefined,0,s,0,0,0,0,235,235,0,0,0,235,235,235,0,235,235,235,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,75,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,s,h,299,NA,33139,80499,104931,299,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,499084,NA,637320,636257,4652,179418,394152,637318,637422,633817,4613,634319,637422,637722,Flanker Task,179,95914,236,yes,1024
Incongruent,300,HHSHH,75.52742616,75.52742616,405.1476793,405.1476793,black,legacy,legacy,legacy,0,uniform,0,undefined,0,s,0,0,0,0,236,236,0,0,0,236,236,236,0,236,236,236,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,76,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,s,h,106,NA,33139,80499,104931,106,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,499084,NA,639295,638231,4652,179418,394152,639293,639397,637727,4613,634319,639397,639504,Flanker Task,179,96020,237,yes,1024
Congruent,300,HHHHH,75.6302521,75.6302521,404.2941176,404.2941176,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,0,237,237,0,0,0,237,237,237,0,237,237,237,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,77,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,s,h,202,NA,33139,80499,104931,202,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,499084,NA,641076,640012,4652,179418,394152,641073,641178,639509,4613,634319,641178,641382,Flanker Task,180,96222,238,yes,1024
Incongruent,300,SSHSS,75.31380753,75.31380753,404.209205,404.209205,black,legacy,legacy,legacy,0,uniform,0,undefined,0,h,0,0,0,0,238,238,0,0,0,238,238,238,0,238,238,238,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,78,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,s,s,s,384,NA,33139,80499,104931,384,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,499084,NA,642450,641386,4652,179418,394152,642447,642552,639509,4613,634319,642553,642939,Flanker Task,180,96606,239,yes,1024
Incongruent,300,SSHSS,75.41666667,75.41666667,404.725,404.725,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,0,239,239,0,0,0,239,239,239,0,239,239,239,Sun Sep 19 11:58:36 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,79,79,/Users/samonemarks/Desktop/SM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,s,s,h,528,NA,33139,80499,104931,528,2,legacy,1024,2,48000,-16,experiment,1,odd,37803,259918,499084,NA,645016,643950,4652,179418,394152,645013,645118,642943,4613,643447,645118,645648,Flanker Task,181,97134,240,yes,1024
