"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_instructions1","correct_keyboard_response","correct_response","count_InterStimulusInterval","count_block1","count_block2","count_block3","count_errorFeedback","count_experiment","count_faster","count_finish","count_fixation","count_instructions1","count_instructions2","count_instructions3","count_keyboard_response","count_logger","count_sequence","count_stimulus","datetime","deadline","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_block1","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_finish","response_instructions1","response_instructions2","response_instructions3","response_keyboard_response","response_time","response_time_finish","response_time_instructions1","response_time_instructions2","response_time_instructions3","response_time_keyboard_response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","time_InterStimulusInterval","time_block1","time_block2","time_block3","time_errorFeedback","time_experiment","time_faster","time_finish","time_fixation","time_instructions1","time_instructions2","time_instructions3","time_keyboard_response","time_logger","time_sequence","time_stimulus","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"96.09375","96.09375","484.5625","484.5625","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","127","0","0","0","127","0","127","0","127","0","0","0","127","127","127","127","09/26/21 13:03:20","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\suici\Desktop\Tarleton\Fall 2021 - Graduate Studies\PSYC 5316-010 Advanced Quantitative Methods & Experiment Design\Lab 2 - the flanker task (an experiment on attention)","no","mono","no","18","no","white","no","yes","768","legacy","47","79","C:/Users/suici/Desktop/Tarleton/Fall 2021 - Graduate Studies/PSYC 5316-010 Advanced Quantitative Methods & Experiment Design/Lab 2 - the flanker task (an experiment on attention)/SM-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","h","NA","h","368","NA","100264","13577","NA","368","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","321912","101671","248375","NA","283737","1404","NA","NA","322939","1406","234798","NA","323039","323407","322938","323039","Flanker Task","123","62024","128","yes","1024"
"96.1240310078","96.1240310078","484.387596899","484.387596899","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","128","0","0","0","128","0","128","0","128","0","0","0","128","128","128","128","09/26/21 13:03:20","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\suici\Desktop\Tarleton\Fall 2021 - Graduate Studies\PSYC 5316-010 Advanced Quantitative Methods & Experiment Design\Lab 2 - the flanker task (an experiment on attention)","no","mono","no","18","no","white","no","yes","768","legacy","48","79","C:/Users/suici/Desktop/Tarleton/Fall 2021 - Graduate Studies/PSYC 5316-010 Advanced Quantitative Methods & Experiment Design/Lab 2 - the flanker task (an experiment on attention)/SM-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","h","NA","s","462","NA","100264","13577","NA","462","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","323409","101671","248375","NA","283737","1404","NA","NA","324436","1406","234798","NA","324536","324999","324435","324536","Flanker Task","124","62486","129","yes","1024"
"96.1538461538","96.1538461538","485.146153846","485.146153846","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","129","0","0","0","129","0","129","0","129","0","0","0","129","129","129","129","09/26/21 13:03:20","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\suici\Desktop\Tarleton\Fall 2021 - Graduate Studies\PSYC 5316-010 Advanced Quantitative Methods & Experiment Design\Lab 2 - the flanker task (an experiment on attention)","no","mono","no","18","no","white","no","yes","768","legacy","49","79","C:/Users/suici/Desktop/Tarleton/Fall 2021 - Graduate Studies/PSYC 5316-010 Advanced Quantitative Methods & Experiment Design/Lab 2 - the flanker task (an experiment on attention)/SM-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","h","NA","h","583","NA","100264","13577","NA","583","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","325000","101671","248375","NA","283737","1404","NA","NA","326027","1406","234798","NA","326127","326711","326026","326127","Flanker Task","125","63069","130","yes","1024"
"96.1832061069","96.1832061069","484.786259542","484.786259542","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","130","0","0","0","130","0","130","0","130","0","0","0","130","130","130","130","09/26/21 13:03:20","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\suici\Desktop\Tarleton\Fall 2021 - Graduate Studies\PSYC 5316-010 Advanced Quantitative Methods & Experiment Design\Lab 2 - the flanker task (an experiment on attention)","no","mono","no","18","no","white","no","yes","768","legacy","50","79","C:/Users/suici/Desktop/Tarleton/Fall 2021 - Graduate Studies/PSYC 5316-010 Advanced Quantitative Methods & Experiment Design/Lab 2 - the flanker task (an experiment on attention)/SM-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","h","NA","s","438","NA","100264","13577","NA","438","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","326713","101671","248375","NA","283737","1404","NA","NA","327740","1406","234798","NA","327840","328279","327739","327840","Flanker Task","126","63507","131","yes","1024"
"96.2121212121","96.2121212121","483.946969697","483.946969697","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","131","0","0","0","131","0","131","0","131","0","0","0","131","131","131","131","09/26/21 13:03:20","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\suici\Desktop\Tarleton\Fall 2021 - Graduate Studies\PSYC 5316-010 Advanced Quantitative Methods & Experiment Design\Lab 2 - the flanker task (an experiment on attention)","no","mono","no","18","no","white","no","yes","768","legacy","51","79","C:/Users/suici/Desktop/Tarleton/Fall 2021 - Graduate Studies/PSYC 5316-010 Advanced Quantitative Methods & Experiment Design/Lab 2 - the flanker task (an experiment on attention)/SM-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","h","NA","h","374","NA","100264","13577","NA","374","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","328280","101671","248375","NA","283737","1404","NA","NA","329307","1406","234798","NA","329408","329783","329306","329408","Flanker Task","127","63881","132","yes","1024"
"96.2406015038","96.2406015038","483.842105263","483.842105263","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","132","0","0","0","132","0","132","0","132","0","0","0","132","132","132","132","09/26/21 13:03:20","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\suici\Desktop\Tarleton\Fall 2021 - Graduate Studies\PSYC 5316-010 Advanced Quantitative Methods & Experiment Design\Lab 2 - the flanker task (an experiment on attention)","no","mono","no","18","no","white","no","yes","768","legacy","52","79","C:/Users/suici/Desktop/Tarleton/Fall 2021 - Graduate Studies/PSYC 5316-010 Advanced Quantitative Methods & Experiment Design/Lab 2 - the flanker task (an experiment on attention)/SM-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","h","NA","h","470","NA","100264","13577","NA","470","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","329785","101671","248375","NA","283737","1404","NA","NA","330812","1406","234798","NA","330912","331383","330811","330912","Flanker Task","128","64351","133","yes","1024"
"96.2686567164","96.2686567164","483.626865672","483.626865672","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","133","0","0","0","133","0","133","0","133","0","0","0","133","133","133","133","09/26/21 13:03:20","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\suici\Desktop\Tarleton\Fall 2021 - Graduate Studies\PSYC 5316-010 Advanced Quantitative Methods & Experiment Design\Lab 2 - the flanker task (an experiment on attention)","no","mono","no","18","no","white","no","yes","768","legacy","53","79","C:/Users/suici/Desktop/Tarleton/Fall 2021 - Graduate Studies/PSYC 5316-010 Advanced Quantitative Methods & Experiment Design/Lab 2 - the flanker task (an experiment on attention)/SM-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","h","NA","s","455","NA","100264","13577","NA","455","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","331384","101671","248375","NA","283737","1404","NA","NA","332411","1406","234798","NA","332511","332966","332410","332511","Flanker Task","129","64806","134","yes","1024"
"96.2962962963","96.2962962963","482.822222222","482.822222222","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","134","0","0","0","134","0","134","0","134","0","0","0","134","134","134","134","09/26/21 13:03:20","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\suici\Desktop\Tarleton\Fall 2021 - Graduate Studies\PSYC 5316-010 Advanced Quantitative Methods & Experiment Design\Lab 2 - the flanker task (an experiment on attention)","no","mono","no","18","no","white","no","yes","768","legacy","54","79","C:/Users/suici/Desktop/Tarleton/Fall 2021 - Graduate Studies/PSYC 5316-010 Advanced Quantitative Methods & Experiment Design/Lab 2 - the flanker task (an experiment on attention)/SM-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","h","NA","h","375","NA","100264","13577","NA","375","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","332968","101671","248375","NA","283737","1404","NA","NA","333995","1406","234798","NA","334095","334471","333994","334095","Flanker Task","130","65181","135","yes","1024"
"96.3235294118","96.3235294118","482.316176471","482.316176471","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","135","0","0","0","135","0","135","0","135","0","0","0","135","135","135","135","09/26/21 13:03:20","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\suici\Desktop\Tarleton\Fall 2021 - Graduate Studies\PSYC 5316-010 Advanced Quantitative Methods & Experiment Design\Lab 2 - the flanker task (an experiment on attention)","no","mono","no","18","no","white","no","yes","768","legacy","55","79","C:/Users/suici/Desktop/Tarleton/Fall 2021 - Graduate Studies/PSYC 5316-010 Advanced Quantitative Methods & Experiment Design/Lab 2 - the flanker task (an experiment on attention)/SM-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","h","NA","s","414","NA","100264","13577","NA","414","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","334473","101671","248375","NA","283737","1404","NA","NA","335500","1406","234798","NA","335600","336015","335499","335600","Flanker Task","131","65595","136","yes","1024"
"96.3503649635","96.3503649635","481.591240876","481.591240876","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","136","0","0","0","136","0","136","0","136","0","0","0","136","136","136","136","09/26/21 13:03:20","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\suici\Desktop\Tarleton\Fall 2021 - Graduate Studies\PSYC 5316-010 Advanced Quantitative Methods & Experiment Design\Lab 2 - the flanker task (an experiment on attention)","no","mono","no","18","no","white","no","yes","768","legacy","56","79","C:/Users/suici/Desktop/Tarleton/Fall 2021 - Graduate Studies/PSYC 5316-010 Advanced Quantitative Methods & Experiment Design/Lab 2 - the flanker task (an experiment on attention)/SM-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","h","NA","h","383","NA","100264","13577","NA","383","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","336016","101671","248375","NA","283737","1404","NA","NA","337043","1406","234798","NA","337143","337527","337042","337143","Flanker Task","132","65978","137","yes","1024"
"96.3768115942","96.3768115942","480.992753623","480.992753623","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","137","0","0","0","137","0","137","0","137","0","0","0","137","137","137","137","09/26/21 13:03:20","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\suici\Desktop\Tarleton\Fall 2021 - Graduate Studies\PSYC 5316-010 Advanced Quantitative Methods & Experiment Design\Lab 2 - the flanker task (an experiment on attention)","no","mono","no","18","no","white","no","yes","768","legacy","57","79","C:/Users/suici/Desktop/Tarleton/Fall 2021 - Graduate Studies/PSYC 5316-010 Advanced Quantitative Methods & Experiment Design/Lab 2 - the flanker task (an experiment on attention)/SM-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.9","0","s","NA","s","h","NA","s","399","NA","100264","13577","NA","399","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","337528","101671","248375","NA","283737","1404","NA","NA","338555","1406","234798","NA","338655","339055","338554","338655","Flanker Task","133","66377","138","yes","1024"
"96.4028776978","96.4028776978","480.223021583","480.223021583","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","138","0","0","0","138","0","138","0","138","0","0","0","138","138","138","138","09/26/21 13:03:20","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\suici\Desktop\Tarleton\Fall 2021 - Graduate Studies\PSYC 5316-010 Advanced Quantitative Methods & Experiment Design\Lab 2 - the flanker task (an experiment on attention)","no","mono","no","18","no","white","no","yes","768","legacy","58","79","C:/Users/suici/Desktop/Tarleton/Fall 2021 - Graduate Studies/PSYC 5316-010 Advanced Quantitative Methods & Experiment Design/Lab 2 - the flanker task (an experiment on attention)/SM-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.9","0","h","NA","s","h","NA","h","374","NA","100264","13577","NA","374","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","339057","101671","248375","NA","283737","1404","NA","NA","340084","1406","234798","NA","340184","340559","340083","340184","Flanker Task","134","66751","139","yes","1024"
